# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 8.1122616197 	 	 0.0012431214 	 	 0.0012580310
t0_p1              	 	 2455009.3408771567 	 	 0.0037246491 	 	 0.0039812122
p_p1               	 	 0.0383181589 	 	 0.0022933273 	 	 0.0022914706
b_p1               	 	 0.3371178806 	 	 0.2583310316 	 	 0.2243895838
q1_KEPLER          	 	 0.5026619555 	 	 0.3207354261 	 	 0.3065416030
q2_KEPLER          	 	 0.4684992941 	 	 0.3306906795 	 	 0.3106267908
a_p1               	 	 22.2258705109 	 	 2.7405347357 	 	 3.1303206396
mflux_KEPLER       	 	 -0.0001850874 	 	 0.0000764297 	 	 0.0000794061
sigma_w_KEPLER     	 	 3.9257880956 	 	 52.7384027527 	 	 3.5943398205
