,mstar,logt,logl_ls,logg,radius,feh,afe,age,u,g,r,i,z,J,H,Ks,Kp,IRAC1,IRAC2,KIC,KOI
139275,0.4629,3.568,-1.508,4.849,0.424,-0.31,0.0,0.3,13.44,10.59,9.212,8.485,8.073,6.805,6.206,5.992000000000001,8.982999999999999,5.938,5.8660000000000005,,
139276,0.473,3.57,-1.4809999999999999,4.841,0.4327,-0.31,0.0,0.3,13.34,10.51,9.129,8.412,8.007,6.742999999999999,6.142,5.928999999999999,8.908,5.879,5.809,,
139323,0.4629,3.568,-1.508,4.849,0.424,-0.31,0.0,0.4,13.44,10.59,9.212,8.485,8.074,6.806,6.206,5.992999999999999,8.984,5.939,5.867999999999999,,
139324,0.473,3.57,-1.482,4.841,0.4326,-0.31,0.0,0.4,13.34,10.51,9.129,8.413,8.008,6.744,6.142,5.93,8.908,5.88,5.811,,
139372,0.4629,3.568,-1.508,4.849,0.4239,-0.31,0.0,0.5,13.44,10.59,9.212,8.485,8.075,6.807,6.206,5.992999999999999,8.984,5.94,5.869,,
139373,0.473,3.57,-1.482,4.841,0.4326,-0.31,0.0,0.5,13.34,10.51,9.13,8.413,8.008,6.745,6.142,5.93,8.908999999999999,5.881,5.812,,
139421,0.4629,3.568,-1.508,4.849,0.4242,-0.31,0.0,0.6,13.43,10.59,9.209,8.482999999999999,8.073,6.806,6.205,5.992000000000001,8.982000000000001,5.94,5.869,,
139422,0.473,3.57,-1.479,4.8389999999999995,0.4335,-0.31,0.0,0.6,13.33,10.49,9.117,8.404,8.002,6.739,6.1370000000000005,5.925,8.897,5.875,5.807,,
139471,0.4629,3.569,-1.5030000000000001,4.846,0.4256,-0.31,0.0,0.7,13.41,10.57,9.19,8.469,8.062999999999999,6.797000000000001,6.197,5.984,8.964,5.931,5.862,,
139521,0.4629,3.57,-1.4969999999999999,4.843,0.4271,-0.31,0.0,0.8,13.38,10.55,9.171,8.454,8.051,6.787000000000001,6.188,5.975,8.946,5.921,5.853,,
139571,0.4528,3.57,-1.5130000000000001,4.843,0.422,-0.31,0.0,0.9,13.43,10.59,9.207,8.493,8.094,6.829,6.233,6.019,8.982000000000001,5.961,5.895,,
146549,0.4629,3.5669999999999997,-1.5090000000000001,4.849,0.4241,-0.3,0.0,0.2,13.45,10.61,9.224,8.491,8.076,6.806,6.207999999999999,5.994,8.992,5.939,5.8660000000000005,,
146550,0.473,3.569,-1.483,4.841,0.4327,-0.3,0.0,0.2,13.35,10.52,9.142000000000001,8.419,8.01,6.745,6.144,5.931,8.916,5.879,5.809,,
146596,0.4629,3.5669999999999997,-1.5090000000000001,4.849,0.424,-0.3,0.0,0.3,13.45,10.6,9.225,8.492,8.077,6.807,6.209,5.995,8.993,5.94,5.867999999999999,,
146597,0.473,3.569,-1.483,4.841,0.4326,-0.3,0.0,0.3,13.35,10.52,9.142000000000001,8.42,8.011000000000001,6.746,6.145,5.932,8.917,5.881,5.811,,
146644,0.4629,3.568,-1.51,4.849,0.4239,-0.3,0.0,0.4,13.45,10.6,9.225,8.492,8.078,6.809,6.209,5.995,8.993,5.941,5.87,,
146645,0.473,3.569,-1.483,4.841,0.4326,-0.3,0.0,0.4,13.36,10.52,9.142000000000001,8.42,8.012,6.747000000000001,6.145,5.932,8.918,5.882000000000001,5.812,,
146693,0.4629,3.568,-1.51,4.849,0.4239,-0.3,0.0,0.5,13.45,10.6,9.225,8.493,8.079,6.809,6.209,5.996,8.994,5.942,5.871,,
146694,0.473,3.569,-1.484,4.841,0.4326,-0.3,0.0,0.5,13.36,10.52,9.142999999999999,8.42,8.013,6.747999999999999,6.145,5.933,8.918,5.882999999999999,5.814,,
146742,0.4629,3.568,-1.51,4.849,0.424,-0.3,0.0,0.6,13.45,10.6,9.225,8.493,8.079,6.81,6.209,5.996,8.994,5.943,5.872000000000001,,
146743,0.473,3.57,-1.4809999999999999,4.8389999999999995,0.4333,-0.3,0.0,0.6,13.34,10.51,9.134,8.414,8.008,6.744,6.142,5.928999999999999,8.91,5.88,5.811,,
146792,0.4629,3.569,-1.505,4.846,0.4254,-0.3,0.0,0.7,13.42,10.58,9.206,8.479,8.068999999999999,6.801,6.2010000000000005,5.9879999999999995,8.976,5.935,5.865,,
146842,0.4629,3.57,-1.5,4.843,0.427,-0.3,0.0,0.8,13.39,10.56,9.186,8.463,8.057,6.79,6.192,5.979,8.958,5.925,5.856,,
146943,0.4528,3.57,-1.5119999999999998,4.841,0.4233,-0.3,0.0,1.0,13.43,10.59,9.209,8.493,8.092,6.8260000000000005,6.229,6.016,8.982000000000001,5.959,5.894,,
146995,0.4528,3.57,-1.511,4.84,0.4236,-0.3,0.0,1.1,13.43,10.59,9.207,8.491,8.091000000000001,6.825,6.227,6.015,8.98,5.957000000000001,5.893,,
147048,0.4528,3.57,-1.511,4.84,0.4239,-0.3,0.0,1.2,13.43,10.58,9.206,8.49,8.089,6.8229999999999995,6.226,6.013,8.979,5.956,5.891,,
147100,0.4528,3.57,-1.51,4.8389999999999995,0.4242,-0.3,0.0,1.3,13.43,10.58,9.205,8.488999999999999,8.088,6.822,6.225,6.0120000000000005,8.979,5.954,5.89,,
147152,0.4528,3.57,-1.51,4.838,0.4245,-0.3,0.0,1.4,13.43,10.58,9.204,8.488,8.087,6.821000000000001,6.223,6.011,8.977,5.952999999999999,5.888,,
147205,0.4528,3.57,-1.5090000000000001,4.838,0.4248,-0.3,0.0,1.5,13.43,10.58,9.204,8.487,8.086,6.82,6.222,6.0089999999999995,8.977,5.9510000000000005,5.8870000000000005,,
147258,0.4528,3.57,-1.5090000000000001,4.837,0.4251,-0.3,0.0,1.6,13.43,10.58,9.202,8.486,8.084,6.818,6.22,6.007999999999999,8.975,5.95,5.886,,
147311,0.4528,3.57,-1.508,4.837,0.4253,-0.3,0.0,1.7,13.43,10.58,9.201,8.485,8.083,6.817,6.218999999999999,6.007000000000001,8.974,5.949,5.8839999999999995,,
147363,0.4528,3.57,-1.508,4.836,0.4256,-0.3,0.0,1.8,13.42,10.58,9.2,8.482999999999999,8.082,6.816,6.218,6.005,8.972999999999999,5.947,5.882999999999999,,
147416,0.4528,3.57,-1.507,4.836,0.4258,-0.3,0.0,1.9,13.42,10.58,9.199,8.482000000000001,8.081,6.815,6.2170000000000005,6.004,8.972000000000001,5.946000000000001,5.882000000000001,,
147469,0.4528,3.57,-1.507,4.835,0.4261,-0.3,0.0,2.0,13.42,10.58,9.198,8.481,8.08,6.813,6.216,6.002999999999999,8.971,5.945,5.881,,
147522,0.4528,3.57,-1.506,4.835,0.4263,-0.3,0.0,2.1,13.42,10.58,9.197000000000001,8.48,8.078,6.812,6.2139999999999995,6.002000000000001,8.97,5.944,5.88,,
147575,0.4528,3.57,-1.506,4.834,0.4265,-0.3,0.0,2.2,13.42,10.58,9.196,8.479,8.077,6.811,6.212999999999999,6.001,8.969,5.943,5.877999999999999,,
147627,0.4528,3.57,-1.506,4.834,0.4267,-0.3,0.0,2.3,13.42,10.57,9.195,8.478,8.076,6.81,6.212000000000001,6.0,8.968,5.942,5.877000000000001,,
147680,0.4528,3.57,-1.505,4.833,0.4269,-0.3,0.0,2.4,13.42,10.57,9.193,8.477,8.075,6.809,6.211,5.997999999999999,8.966000000000001,5.941,5.876,,
147733,0.4528,3.57,-1.505,4.833,0.4272,-0.3,0.0,2.5,13.42,10.57,9.193,8.476,8.074,6.808,6.21,5.997000000000001,8.965,5.939,5.875,,
147786,0.4528,3.57,-1.504,4.833,0.4273,-0.3,0.0,2.6,13.42,10.57,9.192,8.475,8.073,6.807,6.209,5.996,8.965,5.938,5.874,,
147839,0.4528,3.57,-1.504,4.832,0.4275,-0.3,0.0,2.7,13.41,10.57,9.191,8.474,8.072000000000001,6.806,6.207999999999999,5.995,8.963,5.937,5.872999999999999,,
147891,0.4528,3.57,-1.504,4.832,0.4277,-0.3,0.0,2.8,13.41,10.57,9.189,8.472999999999999,8.071,6.805,6.207000000000001,5.994,8.962,5.936,5.872000000000001,,
147943,0.4528,3.57,-1.5030000000000001,4.831,0.4279,-0.3,0.0,2.9,13.41,10.57,9.187999999999999,8.472000000000001,8.07,6.803999999999999,6.206,5.992999999999999,8.961,5.935,5.871,,
147996,0.4528,3.57,-1.5030000000000001,4.831,0.4282,-0.3,0.0,3.0,13.41,10.57,9.187999999999999,8.471,8.068999999999999,6.803,6.205,5.992000000000001,8.961,5.934,5.87,,
148049,0.4528,3.57,-1.5019999999999998,4.831,0.4283,-0.3,0.0,3.1,13.41,10.57,9.186,8.47,8.068,6.8020000000000005,6.204,5.9910000000000005,8.959,5.933,5.869,,
148102,0.4528,3.57,-1.5019999999999998,4.83,0.4285,-0.3,0.0,3.2,13.41,10.56,9.185,8.469,8.067,6.801,6.202999999999999,5.99,8.958,5.932,5.867999999999999,,
148155,0.4528,3.57,-1.5019999999999998,4.83,0.4286,-0.3,0.0,3.3,13.41,10.56,9.185,8.468,8.066,6.8,6.202000000000001,5.989,8.957,5.932,5.867000000000001,,
148208,0.4528,3.57,-1.501,4.829,0.4288,-0.3,0.0,3.4,13.41,10.56,9.184,8.467,8.066,6.7989999999999995,6.2010000000000005,5.9879999999999995,8.957,5.931,5.8660000000000005,,
148262,0.4528,3.57,-1.501,4.829,0.429,-0.3,0.0,3.5,13.41,10.56,9.183,8.466000000000001,8.065,6.797999999999999,6.2,5.987,8.956,5.93,5.8660000000000005,,
148314,0.4528,3.57,-1.5,4.829,0.4292,-0.3,0.0,3.6,13.41,10.56,9.181000000000001,8.465,8.064,6.797000000000001,6.199,5.987,8.954,5.928999999999999,5.865,,
148366,0.4528,3.57,-1.5,4.828,0.4293,-0.3,0.0,3.7,13.4,10.56,9.18,8.464,8.062999999999999,6.796,6.1979999999999995,5.986000000000001,8.954,5.928,5.864,,
148419,0.4528,3.57,-1.5,4.828,0.4295,-0.3,0.0,3.8,13.4,10.56,9.18,8.463,8.062000000000001,6.796,6.197,5.985,8.953,5.9270000000000005,5.8629999999999995,,
148472,0.4528,3.57,-1.499,4.828,0.4296,-0.3,0.0,3.9,13.4,10.56,9.179,8.462,8.061,6.795,6.196000000000001,5.984,8.952,5.926,5.862,,
148525,0.4528,3.57,-1.499,4.828,0.4298,-0.3,0.0,4.0,13.4,10.56,9.177999999999999,8.461,8.06,6.794,6.196000000000001,5.983,8.951,5.925,5.861000000000001,,
148578,0.4528,3.57,-1.499,4.827,0.4299,-0.3,0.0,4.1,13.4,10.56,9.177,8.46,8.059,6.792999999999999,6.195,5.982,8.95,5.9239999999999995,5.86,,
148631,0.4528,3.57,-1.4980000000000002,4.827,0.4301,-0.3,0.0,4.2,13.4,10.55,9.176,8.459,8.058,6.792000000000001,6.194,5.981,8.949,5.9239999999999995,5.86,,
148684,0.4528,3.57,-1.4980000000000002,4.827,0.4303,-0.3,0.0,4.3,13.4,10.55,9.175,8.459,8.057,6.791,6.193,5.98,8.948,5.922999999999999,5.859,,
148738,0.4528,3.57,-1.4980000000000002,4.8260000000000005,0.4304,-0.3,0.0,4.4,13.4,10.55,9.174,8.458,8.057,6.79,6.192,5.979,8.947000000000001,5.922000000000001,5.858,,
148792,0.4528,3.57,-1.4969999999999999,4.8260000000000005,0.4306,-0.3,0.0,4.5,13.4,10.55,9.173,8.457,8.056000000000001,6.79,6.191,5.979,8.946,5.921,5.857,,
148844,0.4528,3.57,-1.4969999999999999,4.8260000000000005,0.4307,-0.3,0.0,4.6,13.4,10.55,9.172,8.456,8.055,6.789,6.19,5.978,8.945,5.92,5.856,,
148896,0.4528,3.57,-1.4969999999999999,4.825,0.4308,-0.3,0.0,4.7,13.39,10.55,9.171,8.455,8.054,6.787999999999999,6.189,5.977,8.943999999999999,5.919,5.856,,
148949,0.4528,3.57,-1.496,4.825,0.431,-0.3,0.0,4.8,13.39,10.55,9.17,8.454,8.052999999999999,6.787000000000001,6.188,5.976,8.943,5.919,5.855,,
149002,0.4528,3.57,-1.496,4.825,0.4311,-0.3,0.0,4.9,13.39,10.55,9.169,8.453,8.052999999999999,6.7860000000000005,6.188,5.975,8.943,5.917999999999999,5.854,,
149055,0.4528,3.57,-1.496,4.825,0.4313,-0.3,0.0,5.0,13.39,10.55,9.168,8.453,8.052,6.7860000000000005,6.187,5.974,8.942,5.917000000000001,5.853,,
149108,0.4528,3.57,-1.495,4.824,0.4314,-0.3,0.0,5.1,13.39,10.55,9.167,8.451,8.051,6.785,6.186,5.974,8.941,5.916,5.853,,
149687,0.4528,3.57,-1.493,4.822,0.4324,-0.3,0.0,6.2,13.39,10.54,9.165,8.447000000000001,8.045,6.779,6.18,5.9670000000000005,8.937000000000001,5.9110000000000005,5.847,,
149740,0.4528,3.57,-1.493,4.822,0.4325,-0.3,0.0,6.3,13.39,10.54,9.163,8.446,8.044,6.778,6.178999999999999,5.966,8.936,5.91,5.846,,
153869,0.4629,3.5669999999999997,-1.511,4.848,0.4242,-0.29,0.0,0.2,13.46,10.62,9.238,8.499,8.08,6.808,6.211,5.997000000000001,9.001,5.941,5.867999999999999,,
153870,0.473,3.568,-1.484,4.84,0.4328,-0.29,0.0,0.2,13.36,10.53,9.155,8.426,8.015,6.747000000000001,6.147,5.934,8.926,5.882000000000001,5.811,,
153871,0.483,3.57,-1.4580000000000002,4.832,0.4416,-0.29,0.0,0.2,13.27,10.44,9.073,8.354,7.949,6.685,6.082999999999999,5.871,8.85,5.822,5.754,,
153916,0.4629,3.5669999999999997,-1.511,4.849,0.4241,-0.29,0.0,0.3,13.46,10.62,9.238,8.499,8.081,6.81,6.211,5.997000000000001,9.002,5.943,5.87,,
153917,0.473,3.569,-1.485,4.84,0.4328,-0.29,0.0,0.3,13.36,10.53,9.156,8.427,8.015,6.747999999999999,6.147,5.934,8.926,5.882999999999999,5.813,,
153918,0.483,3.57,-1.4580000000000002,4.832,0.4415,-0.29,0.0,0.3,13.27,10.44,9.073,8.355,7.95,6.687,6.082999999999999,5.871,8.851,5.824,5.755,,
153964,0.4629,3.5669999999999997,-1.5119999999999998,4.849,0.4241,-0.29,0.0,0.4,13.46,10.62,9.238,8.5,8.082,6.811,6.211,5.997999999999999,9.002,5.944,5.872000000000001,,
153965,0.473,3.569,-1.485,4.841,0.4327,-0.29,0.0,0.4,13.37,10.53,9.156,8.427,8.016,6.749,6.147,5.935,8.927,5.8839999999999995,5.814,,
153966,0.483,3.57,-1.459,4.832,0.4415,-0.29,0.0,0.4,13.27,10.44,9.073,8.355,7.95,6.688,6.084,5.872000000000001,8.851,5.825,5.757000000000001,,
154013,0.4629,3.5669999999999997,-1.5119999999999998,4.849,0.4241,-0.29,0.0,0.5,13.46,10.62,9.238,8.5,8.083,6.812,6.212000000000001,5.997999999999999,9.003,5.945,5.872999999999999,,
154014,0.473,3.569,-1.485,4.841,0.4327,-0.29,0.0,0.5,13.37,10.53,9.156,8.427999999999999,8.017000000000001,6.75,6.148,5.935,8.927,5.885,5.816,,
154062,0.4629,3.5669999999999997,-1.5119999999999998,4.849,0.4241,-0.29,0.0,0.6,13.46,10.62,9.238,8.5,8.083,6.812,6.211,5.997999999999999,9.003,5.945,5.874,,
154063,0.473,3.569,-1.484,4.84,0.4331,-0.29,0.0,0.6,13.36,10.52,9.151,8.424,8.014,6.749,6.146,5.933,8.923,5.8839999999999995,5.815,,
154112,0.4629,3.568,-1.508,4.846,0.4253,-0.29,0.0,0.7,13.44,10.6,9.222999999999999,8.488,8.074,6.805,6.205,5.992000000000001,8.988999999999999,5.938,5.867999999999999,,
154113,0.473,3.57,-1.479,4.837,0.4347,-0.29,0.0,0.7,13.33,10.5,9.131,8.408999999999999,8.003,6.7379999999999995,6.1370000000000005,5.9239999999999995,8.904,5.874,5.806,,
154162,0.4629,3.569,-1.5019999999999998,4.843,0.4269,-0.29,0.0,0.8,13.41,10.58,9.202,8.472000000000001,8.062000000000001,6.794,6.196000000000001,5.982,8.969,5.928,5.859,,
154263,0.4528,3.57,-1.514,4.841,0.4233,-0.29,0.0,1.0,13.45,10.6,9.224,8.502,8.097000000000001,6.83,6.233,6.02,8.993,5.962000000000001,5.897,,
154315,0.4528,3.57,-1.514,4.84,0.4235,-0.29,0.0,1.1,13.44,10.6,9.222000000000001,8.5,8.096,6.827999999999999,6.231,6.018,8.991,5.96,5.895,,
154368,0.4528,3.57,-1.5130000000000001,4.84,0.4238,-0.29,0.0,1.2,13.44,10.6,9.221,8.499,8.094,6.827000000000001,6.229,6.017,8.99,5.959,5.894,,
154420,0.4528,3.57,-1.5130000000000001,4.8389999999999995,0.4242,-0.29,0.0,1.3,13.44,10.6,9.22,8.498,8.093,6.825,6.228,6.015,8.99,5.957000000000001,5.892,,
154472,0.4528,3.57,-1.5119999999999998,4.838,0.4244,-0.29,0.0,1.4,13.44,10.6,9.219,8.496,8.092,6.824,6.227,6.013999999999999,8.988,5.956,5.891,,
154525,0.4528,3.57,-1.5119999999999998,4.838,0.4248,-0.29,0.0,1.5,13.44,10.6,9.219,8.496,8.091000000000001,6.8229999999999995,6.226,6.013,8.988,5.954,5.888999999999999,,
154578,0.4528,3.57,-1.511,4.837,0.425,-0.29,0.0,1.6,13.44,10.6,9.217,8.494,8.089,6.822,6.224,6.011,8.986,5.952999999999999,5.888,,
154631,0.4528,3.57,-1.511,4.837,0.4253,-0.29,0.0,1.7,13.44,10.59,9.216000000000001,8.493,8.088,6.82,6.223,6.01,8.985,5.952000000000001,5.8870000000000005,,
154683,0.4528,3.57,-1.51,4.836,0.4255,-0.29,0.0,1.8,13.44,10.59,9.215,8.492,8.087,6.819,6.222,6.0089999999999995,8.984,5.95,5.886,,
154736,0.4528,3.57,-1.51,4.836,0.4257,-0.29,0.0,1.9,13.44,10.59,9.214,8.491,8.086,6.818,6.22,6.007999999999999,8.982999999999999,5.949,5.8839999999999995,,
154789,0.4528,3.57,-1.5090000000000001,4.835,0.426,-0.29,0.0,2.0,13.44,10.59,9.213,8.49,8.085,6.817,6.218999999999999,6.006,8.982000000000001,5.9479999999999995,5.882999999999999,,
154842,0.4528,3.57,-1.5090000000000001,4.835,0.4262,-0.29,0.0,2.1,13.43,10.59,9.212,8.488999999999999,8.084,6.816,6.218,6.005,8.98,5.947,5.882000000000001,,
154895,0.4528,3.57,-1.508,4.834,0.4265,-0.29,0.0,2.2,13.43,10.59,9.211,8.487,8.083,6.814,6.2170000000000005,6.004,8.979,5.946000000000001,5.881,,
154947,0.4528,3.57,-1.508,4.834,0.4267,-0.29,0.0,2.3,13.43,10.59,9.21,8.487,8.082,6.813,6.216,6.002999999999999,8.979,5.945,5.88,,
155000,0.4528,3.57,-1.507,4.833,0.4269,-0.29,0.0,2.4,13.43,10.59,9.208,8.485,8.08,6.812,6.215,6.002000000000001,8.977,5.944,5.879,,
155053,0.4528,3.57,-1.507,4.833,0.4271,-0.29,0.0,2.5,13.43,10.59,9.208,8.484,8.079,6.811,6.2139999999999995,6.001,8.976,5.943,5.877999999999999,,
155106,0.4528,3.57,-1.507,4.833,0.4273,-0.29,0.0,2.6,13.43,10.59,9.207,8.482999999999999,8.078,6.81,6.212999999999999,6.0,8.975,5.942,5.877000000000001,,
155159,0.4528,3.57,-1.506,4.832,0.4275,-0.29,0.0,2.7,13.43,10.58,9.206,8.482000000000001,8.077,6.809,6.211,5.999,8.974,5.94,5.876,,
155211,0.4528,3.57,-1.506,4.832,0.4277,-0.29,0.0,2.8,13.43,10.58,9.204,8.481,8.076,6.808,6.21,5.997999999999999,8.972999999999999,5.939,5.875,,
155263,0.4528,3.57,-1.505,4.831,0.4279,-0.29,0.0,2.9,13.43,10.58,9.203,8.48,8.075,6.807,6.209,5.997000000000001,8.972000000000001,5.938,5.874,,
155316,0.4528,3.57,-1.505,4.831,0.4281,-0.29,0.0,3.0,13.43,10.58,9.203,8.48,8.074,6.806,6.209,5.996,8.971,5.937,5.872999999999999,,
155369,0.4528,3.57,-1.505,4.831,0.4282,-0.29,0.0,3.1,13.42,10.58,9.201,8.478,8.073,6.805,6.207000000000001,5.995,8.97,5.937,5.872000000000001,,
155422,0.4528,3.57,-1.504,4.83,0.4284,-0.29,0.0,3.2,13.42,10.58,9.2,8.477,8.072000000000001,6.803999999999999,6.206,5.994,8.969,5.936,5.871,,
155475,0.4528,3.57,-1.504,4.83,0.4286,-0.29,0.0,3.3,13.42,10.58,9.199,8.477,8.072000000000001,6.803,6.205,5.992999999999999,8.968,5.935,5.87,,
155528,0.4528,3.57,-1.504,4.83,0.4288,-0.29,0.0,3.4,13.42,10.58,9.199,8.476,8.071,6.803,6.205,5.992000000000001,8.968,5.934,5.869,,
155582,0.4528,3.57,-1.5030000000000001,4.829,0.429,-0.29,0.0,3.5,13.42,10.58,9.198,8.475,8.07,6.8020000000000005,6.204,5.9910000000000005,8.967,5.933,5.867999999999999,,
155634,0.4528,3.57,-1.5030000000000001,4.829,0.4291,-0.29,0.0,3.6,13.42,10.57,9.196,8.474,8.068999999999999,6.801,6.202999999999999,5.99,8.965,5.932,5.867000000000001,,
155686,0.4528,3.57,-1.5019999999999998,4.829,0.4293,-0.29,0.0,3.7,13.42,10.57,9.195,8.472999999999999,8.068,6.8,6.202000000000001,5.989,8.964,5.931,5.8660000000000005,,
155739,0.4528,3.57,-1.5019999999999998,4.828,0.4294,-0.29,0.0,3.8,13.42,10.57,9.195,8.472000000000001,8.067,6.7989999999999995,6.2010000000000005,5.9879999999999995,8.964,5.93,5.8660000000000005,,
155792,0.4528,3.57,-1.5019999999999998,4.828,0.4296,-0.29,0.0,3.9,13.42,10.57,9.193999999999999,8.471,8.066,6.797999999999999,6.2,5.987,8.963,5.928999999999999,5.865,,
155845,0.4528,3.57,-1.501,4.828,0.4298,-0.29,0.0,4.0,13.42,10.57,9.193,8.47,8.065,6.797000000000001,6.199,5.986000000000001,8.962,5.928,5.864,,
