,mstar,logt,logl_ls,logg,radius,feh,afe,age,u,g,r,i,z,J,H,Ks,Kp,IRAC1,IRAC2,KIC,KOI
266511,0.1407,3.511,-2.592,5.176,0.1605,-0.14,0.0,5.7,17.33,14.15,12.63,11.45,10.78,9.349,8.795,8.558,12.09,8.397,8.286,,
266563,0.1407,3.511,-2.591,5.175,0.1606,-0.14,0.0,5.8,17.32,14.14,12.63,11.45,10.78,9.346,8.793,8.555,12.09,8.394,8.283,,
266615,0.1407,3.511,-2.589,5.1739999999999995,0.1608,-0.14,0.0,5.9,17.32,14.14,12.62,11.45,10.78,9.343,8.789,8.551,12.09,8.391,8.279,,
266668,0.1407,3.511,-2.589,5.172999999999999,0.1609,-0.14,0.0,6.0,17.32,14.14,12.62,11.44,10.78,9.341000000000001,8.788,8.55,12.08,8.389,8.277999999999999,,
266721,0.1407,3.511,-2.59,5.175,0.1607,-0.14,0.0,6.1,17.32,14.14,12.62,11.45,10.78,9.345,8.792,8.554,12.09,8.392999999999999,8.282,,
266774,0.1407,3.511,-2.591,5.176,0.1605,-0.14,0.0,6.2,17.32,14.14,12.63,11.45,10.78,9.349,8.795,8.557,12.09,8.397,8.286,,
266827,0.1407,3.511,-2.592,5.176,0.1603,-0.14,0.0,6.3,17.32,14.15,12.63,11.45,10.79,9.351,8.797,8.559,12.09,8.399,8.288,,
266880,0.1407,3.511,-2.593,5.1770000000000005,0.1603,-0.14,0.0,6.4,17.32,14.15,12.63,11.45,10.79,9.352,8.798,8.56,12.09,8.4,8.289,,
266933,0.1407,3.511,-2.593,5.1770000000000005,0.1603,-0.14,0.0,6.5,17.33,14.15,12.63,11.45,10.79,9.352,8.798,8.56,12.09,8.4,8.289,,
267092,0.1407,3.511,-2.593,5.1770000000000005,0.1603,-0.14,0.0,6.8,17.33,14.15,12.63,11.45,10.79,9.353,8.799,8.561,12.09,8.401,8.29,,
267146,0.1407,3.511,-2.593,5.176,0.1604,-0.14,0.0,6.9,17.33,14.15,12.63,11.45,10.79,9.351,8.797,8.56,12.09,8.399,8.288,,
267200,0.1407,3.511,-2.592,5.175,0.1605,-0.14,0.0,7.0,17.32,14.15,12.63,11.45,10.78,9.349,8.795,8.557,12.09,8.397,8.286,,
267252,0.1407,3.511,-2.591,5.175,0.1606,-0.14,0.0,7.1,17.32,14.14,12.63,11.45,10.78,9.347999999999999,8.794,8.557,12.09,8.396,8.285,,
267304,0.1407,3.511,-2.591,5.175,0.1606,-0.14,0.0,7.2,17.32,14.14,12.63,11.45,10.78,9.347000000000001,8.793,8.555,12.09,8.395,8.283999999999999,,
267356,0.1407,3.511,-2.59,5.1739999999999995,0.1608,-0.14,0.0,7.3,17.32,14.14,12.62,11.45,10.78,9.345,8.791,8.552999999999999,12.09,8.392999999999999,8.281,,
267408,0.1407,3.511,-2.589,5.172999999999999,0.1609,-0.14,0.0,7.4,17.32,14.14,12.62,11.45,10.78,9.342,8.788,8.551,12.08,8.39,8.279,,
267460,0.1407,3.511,-2.588,5.172000000000001,0.1611,-0.14,0.0,7.5,17.32,14.14,12.62,11.44,10.77,9.339,8.785,8.547,12.08,8.386000000000001,8.275,,
267513,0.1407,3.511,-2.589,5.172999999999999,0.1609,-0.14,0.0,7.6,17.32,14.14,12.62,11.44,10.78,9.341000000000001,8.787,8.549,12.08,8.389,8.277999999999999,,
267566,0.1407,3.511,-2.59,5.1739999999999995,0.1608,-0.14,0.0,7.7,17.32,14.14,12.62,11.45,10.78,9.344,8.79,8.552,12.08,8.391,8.28,,
267619,0.1407,3.511,-2.59,5.175,0.1607,-0.14,0.0,7.8,17.32,14.14,12.62,11.45,10.78,9.346,8.792,8.554,12.09,8.394,8.283,,
267937,0.1407,3.511,-2.592,5.176,0.1604,-0.14,0.0,8.4,17.32,14.14,12.63,11.45,10.79,9.35,8.796,8.559,12.09,8.398,8.287,,
267990,0.1407,3.511,-2.592,5.176,0.1605,-0.14,0.0,8.5,17.32,14.14,12.63,11.45,10.78,9.349,8.795,8.558,12.09,8.397,8.286,,
268043,0.1407,3.511,-2.592,5.176,0.1605,-0.14,0.0,8.6,17.32,14.14,12.63,11.45,10.78,9.349,8.795,8.558,12.09,8.397,8.286,,
268097,0.1407,3.511,-2.592,5.175,0.1605,-0.14,0.0,8.7,17.32,14.14,12.63,11.45,10.78,9.349,8.795,8.557,12.09,8.397,8.286,,
268151,0.1407,3.511,-2.591,5.175,0.1606,-0.14,0.0,8.8,17.32,14.14,12.63,11.45,10.78,9.347999999999999,8.794,8.556000000000001,12.09,8.396,8.285,,
268205,0.1407,3.511,-2.591,5.175,0.1606,-0.14,0.0,8.9,17.32,14.14,12.63,11.45,10.78,9.346,8.793,8.555,12.09,8.394,8.283,,
268259,0.1407,3.511,-2.59,5.1739999999999995,0.1608,-0.14,0.0,9.0,17.32,14.14,12.62,11.45,10.78,9.345,8.791,8.552999999999999,12.09,8.392000000000001,8.281,,
268311,0.1407,3.511,-2.59,5.1739999999999995,0.1608,-0.14,0.0,9.1,17.32,14.14,12.62,11.45,10.78,9.344,8.79,8.552,12.08,8.392000000000001,8.28,,
268363,0.1407,3.511,-2.589,5.172999999999999,0.1609,-0.14,0.0,9.2,17.32,14.14,12.62,11.44,10.78,9.342,8.789,8.551,12.08,8.39,8.279,,
268415,0.1407,3.511,-2.589,5.172999999999999,0.161,-0.14,0.0,9.3,17.32,14.14,12.62,11.44,10.78,9.341000000000001,8.787,8.549,12.08,8.389,8.277000000000001,,
268467,0.1407,3.511,-2.588,5.172000000000001,0.1611,-0.14,0.0,9.4,17.31,14.14,12.62,11.44,10.77,9.339,8.785,8.547,12.08,8.387,8.275,,
268520,0.1407,3.511,-2.5869999999999997,5.172000000000001,0.1612,-0.14,0.0,9.5,17.31,14.14,12.62,11.44,10.77,9.337,8.783,8.545,12.08,8.384,8.273,,
268573,0.1407,3.511,-2.588,5.172000000000001,0.1611,-0.14,0.0,9.6,17.31,14.14,12.62,11.44,10.77,9.339,8.785,8.548,12.08,8.387,8.276,,
268626,0.1407,3.511,-2.588,5.172999999999999,0.161,-0.14,0.0,9.7,17.31,14.14,12.62,11.44,10.78,9.341000000000001,8.787,8.549,12.08,8.389,8.277000000000001,,
268679,0.1407,3.511,-2.589,5.172999999999999,0.1609,-0.14,0.0,9.8,17.32,14.14,12.62,11.44,10.78,9.342,8.788,8.551,12.08,8.39,8.279,,
268732,0.1407,3.511,-2.589,5.1739999999999995,0.1608,-0.14,0.0,9.9,17.32,14.14,12.62,11.44,10.78,9.343,8.789,8.552,12.08,8.391,8.28,,
268785,0.1407,3.511,-2.59,5.1739999999999995,0.1608,-0.14,0.0,10.0,17.32,14.14,12.62,11.45,10.78,9.344,8.79,8.552999999999999,12.08,8.392000000000001,8.281,,
268838,0.1407,3.511,-2.59,5.1739999999999995,0.1607,-0.14,0.0,10.1,17.32,14.14,12.62,11.45,10.78,9.345,8.791,8.554,12.08,8.392999999999999,8.282,,
268891,0.1407,3.511,-2.59,5.175,0.1607,-0.14,0.0,10.2,17.32,14.14,12.62,11.45,10.78,9.346,8.792,8.554,12.09,8.394,8.283,,
268944,0.1407,3.511,-2.591,5.175,0.1607,-0.14,0.0,10.3,17.32,14.14,12.62,11.45,10.78,9.346,8.792,8.555,12.09,8.394,8.283,,
268997,0.1407,3.511,-2.591,5.175,0.1607,-0.14,0.0,10.4,17.32,14.14,12.62,11.45,10.78,9.346,8.792,8.555,12.09,8.394,8.283,,
269050,0.1407,3.511,-2.59,5.175,0.1607,-0.14,0.0,10.5,17.32,14.14,12.62,11.45,10.78,9.346,8.792,8.555,12.09,8.394,8.283,,
269103,0.1407,3.511,-2.591,5.175,0.1607,-0.14,0.0,10.6,17.32,14.14,12.62,11.45,10.78,9.346,8.792,8.555,12.09,8.394,8.283,,
269156,0.1407,3.511,-2.59,5.175,0.1607,-0.14,0.0,10.7,17.32,14.14,12.62,11.45,10.78,9.346,8.792,8.555,12.09,8.394,8.283,,
269209,0.1407,3.511,-2.59,5.1739999999999995,0.1607,-0.14,0.0,10.8,17.32,14.14,12.62,11.45,10.78,9.346,8.792,8.554,12.09,8.394,8.283,,
269262,0.1407,3.511,-2.59,5.1739999999999995,0.1607,-0.14,0.0,10.9,17.32,14.14,12.62,11.45,10.78,9.345,8.791,8.554,12.09,8.392999999999999,8.282,,
269316,0.1407,3.511,-2.59,5.1739999999999995,0.1608,-0.14,0.0,11.0,17.32,14.14,12.62,11.45,10.78,9.344,8.79,8.552999999999999,12.08,8.392000000000001,8.281,,
269370,0.1407,3.511,-2.59,5.1739999999999995,0.1608,-0.14,0.0,11.1,17.32,14.14,12.62,11.45,10.78,9.344,8.79,8.552,12.08,8.392000000000001,8.281,,
269424,0.1407,3.511,-2.589,5.172999999999999,0.1609,-0.14,0.0,11.2,17.32,14.14,12.62,11.45,10.78,9.343,8.789,8.552,12.08,8.391,8.28,,
269478,0.1407,3.511,-2.589,5.172999999999999,0.1609,-0.14,0.0,11.3,17.32,14.14,12.62,11.44,10.78,9.342,8.788,8.551,12.08,8.39,8.279,,
269532,0.1407,3.511,-2.589,5.172999999999999,0.161,-0.14,0.0,11.4,17.31,14.14,12.62,11.44,10.78,9.341000000000001,8.787,8.55,12.08,8.389,8.277999999999999,,
269586,0.1407,3.511,-2.588,5.172000000000001,0.1611,-0.14,0.0,11.5,17.31,14.14,12.62,11.44,10.78,9.34,8.786,8.548,12.08,8.388,8.277000000000001,,
269638,0.1407,3.511,-2.588,5.172000000000001,0.1611,-0.14,0.0,11.6,17.31,14.14,12.62,11.44,10.77,9.339,8.785,8.547,12.08,8.387,8.276,,
269690,0.1407,3.511,-2.5869999999999997,5.172000000000001,0.1612,-0.14,0.0,11.7,17.31,14.13,12.62,11.44,10.77,9.338,8.783999999999999,8.546,12.08,8.385,8.274,,
269742,0.1407,3.511,-2.5869999999999997,5.171,0.1613,-0.14,0.0,11.8,17.31,14.13,12.62,11.44,10.77,9.336,8.783,8.545,12.08,8.384,8.273,,
269794,0.1407,3.511,-2.5860000000000003,5.171,0.1614,-0.14,0.0,11.9,17.31,14.13,12.62,11.44,10.77,9.335,8.781,8.543,12.08,8.383,8.271,,
269847,0.1407,3.511,-2.5860000000000003,5.171,0.1614,-0.14,0.0,12.0,17.31,14.13,12.62,11.44,10.77,9.335,8.781,8.543,12.08,8.383,8.271,,
269900,0.1407,3.511,-2.5869999999999997,5.171,0.1613,-0.14,0.0,12.1,17.31,14.13,12.62,11.44,10.77,9.336,8.782,8.545,12.08,8.384,8.273,,
269953,0.1407,3.511,-2.5869999999999997,5.172000000000001,0.1612,-0.14,0.0,12.2,17.31,14.13,12.62,11.44,10.77,9.337,8.783,8.546,12.08,8.385,8.274,,
270006,0.1407,3.511,-2.5869999999999997,5.172000000000001,0.1611,-0.14,0.0,12.3,17.31,14.13,12.62,11.44,10.77,9.338,8.783999999999999,8.547,12.08,8.386000000000001,8.275,,
270059,0.1407,3.511,-2.588,5.172000000000001,0.1611,-0.14,0.0,12.4,17.31,14.13,12.62,11.44,10.77,9.339,8.785,8.547,12.08,8.387,8.276,,
270112,0.1407,3.511,-2.588,5.172000000000001,0.1611,-0.14,0.0,12.5,17.31,14.13,12.62,11.44,10.77,9.339,8.786,8.548,12.08,8.387,8.276,,
270165,0.1407,3.511,-2.588,5.172999999999999,0.161,-0.14,0.0,12.6,17.31,14.13,12.62,11.44,10.78,9.34,8.786,8.549,12.08,8.388,8.277000000000001,,
270218,0.1407,3.511,-2.588,5.172999999999999,0.161,-0.14,0.0,12.7,17.31,14.14,12.62,11.44,10.78,9.341000000000001,8.787,8.549,12.08,8.389,8.277999999999999,,
270271,0.1407,3.511,-2.588,5.172999999999999,0.161,-0.14,0.0,12.8,17.31,14.14,12.62,11.44,10.78,9.341000000000001,8.787,8.55,12.08,8.389,8.277999999999999,,
270589,0.1407,3.511,-2.589,5.172999999999999,0.161,-0.14,0.0,13.4,17.31,14.14,12.62,11.44,10.78,9.341000000000001,8.787,8.55,12.08,8.389,8.277999999999999,,
270642,0.1407,3.511,-2.588,5.172999999999999,0.161,-0.14,0.0,13.5,17.31,14.14,12.62,11.44,10.78,9.341000000000001,8.787,8.549,12.08,8.389,8.277999999999999,,
270695,0.1407,3.511,-2.588,5.172999999999999,0.161,-0.14,0.0,13.6,17.31,14.14,12.62,11.44,10.78,9.341000000000001,8.787,8.549,12.08,8.389,8.277999999999999,,
270748,0.1407,3.511,-2.588,5.172000000000001,0.1611,-0.14,0.0,13.7,17.31,14.13,12.62,11.44,10.78,9.34,8.786,8.549,12.08,8.388,8.277000000000001,,
270802,0.1407,3.511,-2.588,5.172000000000001,0.1611,-0.14,0.0,13.8,17.31,14.13,12.62,11.44,10.78,9.34,8.786,8.548,12.08,8.388,8.277000000000001,,
270856,0.1407,3.511,-2.588,5.172000000000001,0.1611,-0.14,0.0,13.9,17.31,14.13,12.62,11.44,10.77,9.339,8.785,8.548,12.08,8.387,8.276,,
270910,0.1407,3.511,-2.5869999999999997,5.172000000000001,0.1612,-0.14,0.0,14.0,17.31,14.13,12.62,11.44,10.77,9.338,8.785,8.547,12.08,8.386000000000001,8.275,,
271150,0.1609,3.511,-2.444,5.099,0.1874,-0.13,0.0,0.6,16.89,13.77,12.26,11.08,10.42,8.979,8.427999999999999,8.187999999999999,11.72,8.027000000000001,7.912999999999999,,
271248,0.1508,3.511,-2.521,5.14,0.1731,-0.13,0.0,0.8,17.12,13.97,12.46,11.28,10.61,9.172,8.62,8.381,11.92,8.221,8.107999999999999,,
271298,0.1407,3.511,-2.5869999999999997,5.171,0.1613,-0.13,0.0,0.9,17.32,14.14,12.63,11.44,10.77,9.334,8.782,8.544,12.08,8.382,8.27,,
271611,0.1407,3.511,-2.592,5.175,0.1605,-0.13,0.0,1.5,17.33,14.15,12.64,11.46,10.79,9.349,8.796,8.558,12.1,8.397,8.286,,
271769,0.1407,3.511,-2.593,5.175,0.1605,-0.13,0.0,1.8,17.33,14.16,12.64,11.46,10.79,9.35,8.797,8.559,12.1,8.398,8.286,,
271822,0.1407,3.511,-2.593,5.176,0.1604,-0.13,0.0,1.9,17.33,14.16,12.64,11.46,10.79,9.351,8.799,8.561,12.1,8.4,8.288,,
271875,0.1407,3.511,-2.595,5.178,0.1601,-0.13,0.0,2.0,17.33,14.16,12.64,11.46,10.79,9.356,8.802999999999999,8.566,12.1,8.405,8.294,,
271982,0.1407,3.511,-2.595,5.1770000000000005,0.1602,-0.13,0.0,2.2,17.33,14.16,12.64,11.46,10.79,9.355,8.802999999999999,8.565,12.1,8.404,8.292,,
272034,0.1407,3.511,-2.592,5.1739999999999995,0.1607,-0.13,0.0,2.3,17.33,14.15,12.64,11.45,10.78,9.347000000000001,8.794,8.556000000000001,12.09,8.394,8.283,,
272087,0.1407,3.511,-2.593,5.176,0.1605,-0.13,0.0,2.4,17.33,14.15,12.64,11.46,10.79,9.35,8.797,8.559,12.1,8.398,8.287,,
272140,0.1407,3.511,-2.595,5.1770000000000005,0.1602,-0.13,0.0,2.5,17.33,14.16,12.64,11.46,10.79,9.355,8.802,8.564,12.1,8.402999999999999,8.292,,
272246,0.1407,3.511,-2.595,5.178,0.1601,-0.13,0.0,2.7,17.33,14.16,12.64,11.46,10.79,9.357000000000001,8.804,8.566,12.1,8.405,8.294,,
272298,0.1407,3.511,-2.593,5.176,0.1604,-0.13,0.0,2.8,17.33,14.16,12.64,11.46,10.79,9.352,8.799,8.561,12.1,8.4,8.288,,
272350,0.1407,3.511,-2.592,5.175,0.1607,-0.13,0.0,2.9,17.33,14.15,12.64,11.45,10.78,9.347000000000001,8.794,8.556000000000001,12.09,8.395,8.283999999999999,,
272403,0.1407,3.511,-2.591,5.1739999999999995,0.1607,-0.13,0.0,3.0,17.33,14.15,12.64,11.45,10.78,9.346,8.793,8.555,12.09,8.394,8.282,,
272456,0.1407,3.511,-2.594,5.1770000000000005,0.1603,-0.13,0.0,3.1,17.33,14.16,12.64,11.46,10.79,9.353,8.8,8.562000000000001,12.1,8.402000000000001,8.29,,
272509,0.1407,3.511,-2.595,5.178,0.1601,-0.13,0.0,3.2,17.33,14.16,12.64,11.46,10.79,9.356,8.802999999999999,8.566,12.1,8.405,8.294,,
272562,0.1407,3.511,-2.595,5.178,0.1601,-0.13,0.0,3.3,17.33,14.16,12.64,11.46,10.79,9.357000000000001,8.804,8.566,12.1,8.405,8.294,,
272615,0.1407,3.511,-2.595,5.178,0.1601,-0.13,0.0,3.4,17.33,14.16,12.64,11.46,10.79,9.356,8.802999999999999,8.565,12.1,8.404,8.293,,
272669,0.1407,3.511,-2.593,5.176,0.1605,-0.13,0.0,3.5,17.33,14.16,12.64,11.46,10.79,9.351,8.798,8.56,12.1,8.399,8.288,,
272721,0.1407,3.511,-2.592,5.175,0.1606,-0.13,0.0,3.6,17.33,14.15,12.64,11.46,10.79,9.349,8.796,8.558,12.1,8.397,8.285,,
272773,0.1407,3.511,-2.59,5.1739999999999995,0.1609,-0.13,0.0,3.7,17.32,14.15,12.63,11.45,10.78,9.344,8.791,8.552999999999999,12.09,8.391,8.28,,
272826,0.1407,3.511,-2.591,5.1739999999999995,0.1607,-0.13,0.0,3.8,17.33,14.15,12.64,11.45,10.78,9.346,8.793,8.555,12.09,8.394,8.283,,
272879,0.1407,3.511,-2.593,5.176,0.1604,-0.13,0.0,3.9,17.33,14.15,12.64,11.46,10.79,9.351,8.799,8.561,12.1,8.4,8.289,,
272932,0.1407,3.511,-2.594,5.1770000000000005,0.1602,-0.13,0.0,4.0,17.33,14.16,12.64,11.46,10.79,9.354,8.801,8.562999999999999,12.1,8.402000000000001,8.291,,
272985,0.1407,3.511,-2.595,5.178,0.1601,-0.13,0.0,4.1,17.33,14.16,12.64,11.46,10.79,9.356,8.802999999999999,8.565,12.1,8.404,8.293,,
273038,0.1407,3.511,-2.595,5.1770000000000005,0.1602,-0.13,0.0,4.2,17.33,14.16,12.64,11.46,10.79,9.355,8.802999999999999,8.565,12.1,8.404,8.293,,
273091,0.1407,3.511,-2.594,5.1770000000000005,0.1603,-0.13,0.0,4.3,17.33,14.16,12.64,11.46,10.79,9.354,8.801,8.562999999999999,12.1,8.402000000000001,8.291,,
273145,0.1407,3.511,-2.594,5.176,0.1604,-0.13,0.0,4.4,17.33,14.16,12.64,11.46,10.79,9.352,8.799,8.561,12.1,8.4,8.289,,
273199,0.1407,3.511,-2.592,5.175,0.1606,-0.13,0.0,4.5,17.33,14.15,12.64,11.46,10.79,9.347999999999999,8.795,8.557,12.1,8.396,8.285,,
273251,0.1407,3.511,-2.591,5.1739999999999995,0.1608,-0.13,0.0,4.6,17.33,14.15,12.64,11.45,10.78,9.346,8.793,8.555,12.09,8.394,8.282,,
273303,0.1407,3.511,-2.59,5.172999999999999,0.161,-0.13,0.0,4.7,17.32,14.15,12.63,11.45,10.78,9.342,8.789,8.551,12.09,8.389,8.277999999999999,,
273356,0.1407,3.511,-2.591,5.1739999999999995,0.1608,-0.13,0.0,4.8,17.32,14.15,12.63,11.45,10.78,9.345,8.792,8.554,12.09,8.392999999999999,8.282,,
273409,0.1407,3.511,-2.592,5.175,0.1605,-0.13,0.0,4.9,17.33,14.15,12.64,11.46,10.79,9.349,8.796,8.558,12.09,8.398,8.286,,
273462,0.1407,3.511,-2.593,5.176,0.1604,-0.13,0.0,5.0,17.33,14.15,12.64,11.46,10.79,9.352,8.799,8.561,12.1,8.4,8.289,,
273515,0.1407,3.511,-2.594,5.1770000000000005,0.1602,-0.13,0.0,5.1,17.33,14.16,12.64,11.46,10.79,9.354,8.802,8.564,12.1,8.402999999999999,8.292,,
273568,0.1407,3.511,-2.595,5.178,0.1601,-0.13,0.0,5.2,17.33,14.16,12.64,11.46,10.79,9.356,8.802999999999999,8.565,12.1,8.405,8.293,,
273621,0.1407,3.511,-2.595,5.178,0.1601,-0.13,0.0,5.3,17.33,14.16,12.64,11.46,10.79,9.356,8.802999999999999,8.565,12.1,8.405,8.293,,
273674,0.1407,3.511,-2.595,5.1770000000000005,0.1602,-0.13,0.0,5.4,17.33,14.16,12.64,11.46,10.79,9.355,8.802,8.564,12.1,8.402999999999999,8.292,,
273728,0.1407,3.511,-2.593,5.176,0.1604,-0.13,0.0,5.5,17.33,14.15,12.64,11.46,10.79,9.351,8.798,8.56,12.1,8.399,8.288,,
273780,0.1407,3.511,-2.593,5.176,0.1605,-0.13,0.0,5.6,17.33,14.15,12.64,11.46,10.79,9.351,8.798,8.56,12.1,8.399,8.287,,
273832,0.1407,3.511,-2.592,5.175,0.1606,-0.13,0.0,5.7,17.33,14.15,12.64,11.46,10.79,9.349,8.796,8.558,12.1,8.397,8.286,,
273884,0.1407,3.511,-2.592,5.1739999999999995,0.1607,-0.13,0.0,5.8,17.33,14.15,12.64,11.45,10.78,9.347000000000001,8.794,8.556000000000001,12.09,8.395,8.283,,
