# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 2.4552405255 	 	 0.0000001246 	 	 0.0000001127
t0_p1              	 	 2455003.8217900745 	 	 0.0000385772 	 	 0.0000383570
p_p1               	 	 0.1777172099 	 	 0.0016547722 	 	 0.0018513957
b_p1               	 	 0.5189629992 	 	 0.0239154468 	 	 0.0281615383
q1_KEPLER          	 	 0.7931065774 	 	 0.1431806029 	 	 0.1748994754
q2_KEPLER          	 	 0.2006404309 	 	 0.0818727082 	 	 0.0651729534
a_p1               	 	 10.9093394135 	 	 0.1680999610 	 	 0.1570337811
mflux_KEPLER       	 	 -0.0005201693 	 	 0.0000125933 	 	 0.0000131350
sigma_w_KEPLER     	 	 629.8963282847 	 	 10.5598669050 	 	 10.7057416370
