# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 8.1144741048 	 	 0.0001994599 	 	 0.0002020827
t0_p1              	 	 2455009.3404494869 	 	 0.0004971190 	 	 0.0005255332
p_p1               	 	 0.0377913702 	 	 0.0007372294 	 	 0.0008146404
b_p1               	 	 0.2500525288 	 	 0.2083598695 	 	 0.1686309939
q1_KEPLER          	 	 0.2413701612 	 	 0.3355514359 	 	 0.1650402567
q2_KEPLER          	 	 0.2059152447 	 	 0.3346675614 	 	 0.1492456717
a_p1               	 	 34.0149644122 	 	 1.5317245983 	 	 2.8168309989
mflux_KEPLER       	 	 -0.0000500457 	 	 0.0000132550 	 	 0.0000135354
sigma_w_KEPLER     	 	 1.7679851988 	 	 10.5205688096 	 	 1.4947585450
