    0.811424085636131665E+01    0.245500934067083336E+07    0.362108621596658603E-01    0.280779241877681773E+00    0.224930266071228568E+00    0.548743690522219385E+00    0.347592918684520740E+02   -0.654183029906706605E-05    0.232667682895367385E+02    0.792984492859968327E+03
    0.811479468893356959E+01    0.245500934139048588E+07    0.360548967585264044E-01    0.306243565183412669E+00    0.909583941933267415E+00    0.260270768983035083E+00    0.327769807817164605E+02   -0.456118894387188306E-05    0.242001093545645540E+01    0.794646033834994682E+03
    0.811388753626206061E+01    0.245500933949973108E+07    0.379432974855548402E-01    0.409300379006864001E+00    0.109393911585311823E+00    0.655171239931446325E+00    0.342384118494853098E+02   -0.216293206330118427E-04    0.205057031388374433E+02    0.795298134826781620E+03
    0.811447180914806587E+01    0.245500934024119470E+07    0.369163084053295634E-01    0.456014699966139248E+00    0.570345055637052178E+00    0.592772312999276685E+00    0.281289735307712050E+02   -0.878434630768588334E-04    0.110492181656739086E+01    0.795577215646019567E+03
    0.811492390976531297E+01    0.245500934088631673E+07    0.363878357014122203E-01    0.328868855013111083E+00    0.654315960717520850E+00    0.327806173267134293E+00    0.304091200217237905E+02   -0.963221259171934103E-04    0.142383941365402116E+02    0.795684641455139058E+03
    0.811476165982737818E+01    0.245500933980762772E+07    0.382445722277554925E-01    0.105386298575753226E+00    0.252297086711046559E+00    0.460167785083100300E+00    0.353333813012847813E+02   -0.510589698403328103E-04    0.179075053115609428E+02    0.795746728735534930E+03
    0.811435318070068945E+01    0.245500933928605821E+07    0.370848402433440263E-01    0.170699162676318572E+00    0.504231180504745136E+00    0.152951372252554840E+00    0.355460941043743404E+02   -0.758337084225916701E-04    0.232168007199705473E+01    0.795859438335055756E+03
    0.811488623931759534E+01    0.245500934149781521E+07    0.372948671470206689E-01    0.546723890445164007E+00    0.392419589932046509E+00    0.842484798344320662E+00    0.268065334032081424E+02   -0.701514106813256433E-04    0.858921296415344426E+00    0.795906568476294410E+03
    0.811516361399075059E+01    0.245500934095302224E+07    0.373886942368932620E-01    0.303525015584516888E+00    0.226519880916088018E+00    0.817479406351623195E+00    0.320245371284932290E+02   -0.515129629203272730E-04    0.112296365290510611E+00    0.795948508469601052E+03
    0.811398440128274245E+01    0.245500933897670778E+07    0.384679499392363913E-01    0.435781134348584509E+00    0.647034300208941149E+00    0.135354847385601856E+00    0.316843944083504141E+02   -0.520263127899844377E-04    0.396230149298715639E+00    0.796017302577581290E+03
    0.811370992878473274E+01    0.245500933895702707E+07    0.387235966252369099E-01    0.580441626657892562E+00    0.401202507130071939E+00    0.682845154801197451E+00    0.274671707994294181E+02   -0.575879787773129722E-04    0.826408623179598179E+00    0.796030496997330260E+03
    0.811390869850079177E+01    0.245500933979950286E+07    0.363832767903199128E-01    0.115211434963627943E+00    0.277067948112223239E+00    0.628065382320076582E+00    0.354024573399560722E+02   -0.487765395098259830E-04    0.721598740534560190E+00    0.796197096567061521E+03
    0.811489495898290158E+01    0.245500934033038607E+07    0.372516103806027205E-01    0.332338298885097916E+00    0.781284290198084097E+00    0.205546415493594925E+00    0.323293681758306164E+02   -0.890227856974454886E-04    0.162957115209834242E+02    0.796235327185856136E+03
    0.811457821301378956E+01    0.245500934099331126E+07    0.360040692244162491E-01    0.274544102092702691E+00    0.311218874211783014E+00    0.737158645920985900E+00    0.315875073262411696E+02   -0.217429467756239708E-04    0.150609085490434573E+02    0.796292214804462333E+03
    0.811447578205593345E+01    0.245500934016074799E+07    0.357862232493335528E-01    0.438798315747973677E+00    0.891578889116556805E+00    0.350610734027225202E+00    0.279510784685262088E+02   -0.795594485423539634E-04    0.171462271328046398E+02    0.796336541720873583E+03
    0.811488471961228264E+01    0.245500933993277606E+07    0.379375684398717550E-01    0.818568787213177912E-01    0.193300566078621894E+00    0.601861512537270271E+00    0.358257291262996631E+02   -0.456901740862536638E-04    0.273522023973403030E+02    0.796336736173509166E+03
    0.811407795370049456E+01    0.245500934036647109E+07    0.379111820556909396E-01    0.434882210011513448E+00    0.311857893449092705E+00    0.149610270850895483E+00    0.333067964120478948E+02   -0.187141940838537086E-04    0.569022560497529568E+02    0.796353157048390358E+03
    0.811427221809386268E+01    0.245500934065773524E+07    0.386319778163721830E-01    0.677200805347069723E+00    0.125923842998002772E+00    0.736094067684736730E+00    0.257010876062662312E+02   -0.773144854706828549E-05    0.172020011731192142E+02    0.796468889538824214E+03
    0.811470483658999875E+01    0.245500934059286490E+07    0.370222931842367486E-01    0.225097146285587302E+00    0.328646936833217329E+00    0.121534315430935042E+00    0.342512369636249758E+02    0.457022086862289171E-05    0.257565658123781418E+02    0.796475404491098288E+03
    0.811461589421836393E+01    0.245500934000219358E+07    0.363655882786589335E-01    0.151277476657297821E+00    0.297639247756714576E+00    0.569044823089604468E+00    0.355721583214556745E+02   -0.399537943173817618E-04    0.510654303542173835E+02    0.796546667087260062E+03
    0.811442443255308454E+01    0.245500934103916492E+07    0.359859745357962654E-01    0.349861533324291929E+00    0.505194940108218082E+00    0.653000385171954023E+00    0.310256714145509633E+02   -0.825012669964957150E-04    0.142606736649039889E+01    0.796631257953841441E+03
    0.811490686038893827E+01    0.245500934061600827E+07    0.356699398950152263E-01    0.277707322869706896E+00    0.995388021981603255E+00    0.178632822045848405E+00    0.308249138578318522E+02   -0.897605723497045581E-04    0.132536484920987299E+02    0.796943331249598714E+03
    0.811396184897681394E+01    0.245500933945640735E+07    0.362461453002251993E-01    0.836393873877940286E-01    0.260084048298894532E+00    0.812827995969404138E+00    0.329925197124680309E+02   -0.688276058412157335E-04    0.123957589536910251E+01    0.797076740704889858E+03
    0.811431050176810942E+01    0.245500934015582688E+07    0.370822799978875045E-01    0.197867759172071805E+00    0.129127792881723102E+00    0.992818508460316163E+00    0.343173794870832651E+02   -0.912650315935456926E-04    0.486329920002426919E+00    0.797123932096744397E+03
    0.811458978517425855E+01    0.245500934034294821E+07    0.374487418540723344E-01    0.327912692756305135E+00    0.221165662975336547E+00    0.935943322267401179E+00    0.328859696404646371E+02   -0.902801901025183993E-04    0.191413203336079674E+01    0.797148070168975323E+03
    0.811437578720851960E+01    0.245500934062979976E+07    0.382998796711732786E-01    0.587649723415630487E+00    0.835912775009733267E+00    0.473294131488209535E+00    0.263819514129451811E+02   -0.874653694312660320E-04    0.317465315146904503E+01    0.797187774907951848E+03
    0.811445121300550731E+01    0.245500933955754573E+07    0.376105103267694307E-01    0.523659920600075823E+00    0.577744548227112520E+00    0.106890310377620229E+00    0.302251258170848409E+02   -0.105012123637873692E-04    0.528776621284942152E+02    0.797233389633506135E+03
    0.811450537402189553E+01    0.245500934009556472E+07    0.377109085042551459E-01    0.602144323108256607E+00    0.156534983576284564E+00    0.478761198321879411E+00    0.280681894985455713E+02   -0.611802785047331038E-04    0.734314376357121912E+01    0.797286420119789000E+03
    0.811488245562879840E+01    0.245500934177762270E+07    0.375867010093365664E-01    0.506555050005814578E+00    0.700343939072131882E+00    0.589192198073226064E-01    0.279958878623818563E+02   -0.559800880278433317E-04    0.114869317220122706E+02    0.797301939361716904E+03
    0.811440822461235989E+01    0.245500934054658422E+07    0.374980322926017143E-01    0.622483662321025810E+00    0.362716567762210063E+00    0.440127231616583847E+00    0.270224038513745377E+02   -0.134702573892483407E-04    0.257753861392842065E+01    0.797346684064527267E+03
    0.811474165152431404E+01    0.245500934084121836E+07    0.365286521756316776E-01    0.275936998500119712E+00    0.868765912062379519E+00    0.156430556851169002E-01    0.315049620664700107E+02   -0.411504808627748551E-04    0.656692641107845247E+02    0.797416516907976188E+03
    0.811480507556146335E+01    0.245500934018823365E+07    0.369052195272438419E-01    0.488744922612633970E+00    0.910921845434172650E+00    0.253167665224168226E+00    0.278298024561565285E+02   -0.828351752626266388E-04    0.104541882064371383E+01    0.797420049380686123E+03
    0.811399573809882568E+01    0.245500934006763343E+07    0.358935585997190165E-01    0.304071138461558366E+00    0.673014189840615118E+00    0.473479964672580578E+00    0.313612949862776205E+02   -0.691545997994718719E-04    0.488758479740503375E+02    0.797422398238452047E+03
    0.811397728573694366E+01    0.245500934064799594E+07    0.360459073937251934E-01    0.342667453277788525E+00    0.797681495070213686E+00    0.351956559095607191E+00    0.310695121473903555E+02   -0.480531237978770287E-04    0.244714218130679626E+02    0.797458364153665798E+03
    0.811512475952876677E+01    0.245500934071066231E+07    0.370599061625080037E-01    0.288768353162074387E+00    0.633205929418067526E+00    0.922157371457599101E-01    0.326774749503259017E+02   -0.299969581260841909E-04    0.190053617880267617E+00    0.797471644334059874E+03
    0.811475157060298891E+01    0.245500934042370552E+07    0.372843507225153817E-01    0.461507247140872989E+00    0.227719973710418799E+00    0.198508319660322646E+00    0.325078517607962425E+02   -0.296033194124942815E-04    0.134986543850493712E+01    0.797594801267152548E+03
    0.811473830578629141E+01    0.245500934105019365E+07    0.377103523596264076E-01    0.328792217527314301E+00    0.495551378657847874E+00    0.132405633181687216E+00    0.320389530679712635E+02   -0.105404310752174870E-03    0.144798284770770858E+01    0.797643918413760161E+03
    0.811460444683222804E+01    0.245500933963267598E+07    0.376658240518448900E-01    0.493525423051211998E+00    0.474790223989436266E+00    0.196564830976931143E+00    0.309871660223986325E+02   -0.656536758912019779E-04    0.316103236446850495E+02    0.797680188804542468E+03
    0.811491021974011595E+01    0.245500934150687559E+07    0.369962436335414951E-01    0.667044214958045362E-01    0.817972621533097577E+00    0.159445135000549687E+00    0.351908462145789329E+02   -0.356536295969206584E-04    0.291158658770578560E+01    0.797684443351950108E+03
    0.811456700758369998E+01    0.245500934073964832E+07    0.363884948332296385E-01    0.384058667868924120E+00    0.400001558376700095E+00    0.121473917735940587E+00    0.309054677224543326E+02   -0.593548311377288391E-04    0.896067813628722565E+00    0.797712289982205675E+03
    0.811468512649339146E+01    0.245500934174568299E+07    0.376578109803683420E-01    0.589893699042925435E+00    0.102630968362231997E+00    0.262966004276128873E+00    0.286612839426330659E+02   -0.283519459758294248E-04    0.565913007075645496E+02    0.797769387041204823E+03
    0.811412675127413863E+01    0.245500934034456545E+07    0.374758496873529856E-01    0.211778845411212224E+00    0.733880274705391439E-01    0.735788052271888482E+00    0.337452732494338505E+02   -0.795348372737530025E-04    0.313581087210138154E+01    0.797771684605404857E+03
