# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 8.1141940823 	 	 0.0006937427 	 	 0.0007223689
t0_p1              	 	 2455009.3404310732 	 	 0.0009114202 	 	 0.0009107767
p_p1               	 	 0.0372614060 	 	 0.0008980112 	 	 0.0008692480
b_p1               	 	 0.3435129625 	 	 0.2128337408 	 	 0.2138316801
q1_KEPLER          	 	 0.4162924182 	 	 0.3385461934 	 	 0.2518192320
q2_KEPLER          	 	 0.4506512997 	 	 0.3420113800 	 	 0.2846722790
a_p1               	 	 23.9661789726 	 	 2.2907632390 	 	 2.9962377172
mflux_KEPLER       	 	 -0.0001779938 	 	 0.0000677952 	 	 0.0000661628
sigma_w_KEPLER     	 	 3.4735034024 	 	 33.9420285847 	 	 3.1305912259
