2454968.6269994150 0.9996321589 0.0006190052 KEPLER
2454968.6484279865 1.0004721992 0.0006190052 KEPLER
2454968.6698565581 0.9996806998 0.0006190052 KEPLER
2454968.6912851296 1.0007138717 0.0006190052 KEPLER
2454968.7127137012 0.9997868207 0.0006190052 KEPLER
2454968.7341422727 0.9994164822 0.0006190052 KEPLER
2454968.7555708443 0.9973773794 0.0006190052 KEPLER
2454968.7769994158 0.9994562659 0.0006190052 KEPLER
2454968.7984279874 0.9993651494 0.0006190052 KEPLER
2454968.8198565589 0.9997850872 0.0006190052 KEPLER
2454968.8412851305 1.0009899144 0.0006190052 KEPLER
2454968.8627137020 0.9998285219 0.0006190052 KEPLER
2454968.8841422736 1.0002590708 0.0006190052 KEPLER
2454968.9055708451 0.9994842585 0.0006190052 KEPLER
2454968.9269994167 0.9999509148 0.0006190052 KEPLER
2454976.7269994603 0.9998215881 0.0006190052 KEPLER
2454976.7484280318 1.0001589562 0.0006190052 KEPLER
2454976.7698566034 1.0000519680 0.0006190052 KEPLER
2454976.7912851749 1.0000784268 0.0006190052 KEPLER
2454976.8127137464 1.0005036051 0.0006190052 KEPLER
2454976.8341423180 0.9994569005 0.0006190052 KEPLER
2454976.8555708895 0.9991997665 0.0006190052 KEPLER
2454976.8769994611 0.9987792524 0.0006190052 KEPLER
2454976.8984280326 0.9981493861 0.0006190052 KEPLER
2454976.9198566042 0.9989290484 0.0006190052 KEPLER
2454976.9412851757 1.0001335163 0.0006190052 KEPLER
2454976.9627137473 1.0009850997 0.0006190052 KEPLER
2454976.9841423188 1.0001919065 0.0006190052 KEPLER
2454977.0055708904 1.0002784148 0.0006190052 KEPLER
2454977.0269994619 0.9994105696 0.0006190052 KEPLER
2454984.8484280771 1.0007602684 0.0006190052 KEPLER
2454984.8698566486 0.9998426730 0.0006190052 KEPLER
2454984.8912852202 1.0000448528 0.0006190052 KEPLER
2454984.9127137917 0.9994189305 0.0006190052 KEPLER
2454984.9341423633 1.0007705020 0.0006190052 KEPLER
2454984.9555709348 0.9993863619 0.0006190052 KEPLER
2454984.9769995064 0.9976447912 0.0006190052 KEPLER
2454984.9984280779 0.9991671098 0.0006190052 KEPLER
2454985.0198566495 0.9996305664 0.0006190052 KEPLER
2454985.0412852210 0.9992264749 0.0006190052 KEPLER
2454985.0627137925 0.9997371255 0.0006190052 KEPLER
2454985.0841423641 0.9996482664 0.0006190052 KEPLER
2454985.1055709356 1.0004311367 0.0006190052 KEPLER
2454985.1269995072 1.0001810894 0.0006190052 KEPLER
2454985.1484280787 1.0005523187 0.0006190052 KEPLER
2454992.9698566939 1.0001072345 0.0006190052 KEPLER
2454992.9912852654 1.0010651136 0.0006190052 KEPLER
2454993.0127138370 0.9998326914 0.0006190052 KEPLER
2454993.0341424085 0.9993873844 0.0006190052 KEPLER
2454993.0555709801 1.0009861323 0.0006190052 KEPLER
2454993.0769995516 0.9981658650 0.0006190052 KEPLER
2454993.0984281232 0.9981463153 0.0006190052 KEPLER
2454993.1198566947 0.9977653752 0.0006190052 KEPLER
2454993.1412852663 0.9983246053 0.0006190052 KEPLER
2454993.1627138378 0.9989493403 0.0006190052 KEPLER
2454993.1841424094 1.0006952161 0.0006190052 KEPLER
2454993.2055709809 1.0008080733 0.0006190052 KEPLER
2454993.2269995525 0.9997503506 0.0006190052 KEPLER
2454993.2484281240 1.0005906327 0.0006190052 KEPLER
2454993.2698566956 0.9996619659 0.0006190052 KEPLER
2455001.0698567391 1.0007089326 0.0006190052 KEPLER
2455001.0912853107 0.9993477269 0.0006190052 KEPLER
2455001.1127138822 1.0006087376 0.0006190052 KEPLER
2455001.1341424538 1.0001090929 0.0006190052 KEPLER
2455001.1555710253 0.9994303319 0.0006190052 KEPLER
2455001.1769995969 1.0002441627 0.0006190052 KEPLER
2455001.1984281684 0.9988588464 0.0006190052 KEPLER
2455001.2198567400 0.9986124795 0.0006190052 KEPLER
2455001.2412853115 0.9989937727 0.0006190052 KEPLER
2455001.2627138831 0.9986531831 0.0006190052 KEPLER
2455001.2841424546 0.9999244125 0.0006190052 KEPLER
2455001.3055710262 1.0000060732 0.0006190052 KEPLER
2455001.3269995977 1.0002094867 0.0006190052 KEPLER
2455001.3484281693 1.0001433744 0.0006190052 KEPLER
2455001.3698567408 1.0006144859 0.0006190052 KEPLER
2455009.1912853559 0.9997618926 0.0006190052 KEPLER
2455009.2127139275 1.0007375981 0.0006190052 KEPLER
2455009.2341424990 1.0003002624 0.0006190052 KEPLER
2455009.2555710706 0.9991440737 0.0006190052 KEPLER
2455009.2769996421 1.0010622386 0.0006190052 KEPLER
2455009.2984282137 0.9991749880 0.0006190052 KEPLER
2455009.3198567852 0.9994410052 0.0006190052 KEPLER
2455009.3412853568 0.9987397498 0.0006190052 KEPLER
2455009.3627139283 0.9990177169 0.0006190052 KEPLER
2455009.3841424999 0.9985315414 0.0006190052 KEPLER
2455009.4055710714 1.0010393239 0.0006190052 KEPLER
2455009.4269996430 1.0000613858 0.0006190052 KEPLER
2455009.4484282145 0.9994642281 0.0006190052 KEPLER
2455009.4698567861 1.0004322710 0.0006190052 KEPLER
2455009.4912853576 1.0002901965 0.0006190052 KEPLER
2455017.3127139728 1.0013501412 0.0006190052 KEPLER
2455017.3341425443 0.9994580054 0.0006190052 KEPLER
2455017.3555711159 1.0003000954 0.0006190052 KEPLER
2455017.3769996874 1.0004565037 0.0006190052 KEPLER
2455017.3984282590 0.9998619706 0.0006190052 KEPLER
2455017.4198568305 0.9982923137 0.0006190052 KEPLER
2455017.4412854020 0.9979242164 0.0006190052 KEPLER
2455017.4627139736 0.9974520184 0.0006190052 KEPLER
2455017.4841425451 0.9990726127 0.0006190052 KEPLER
2455017.5055711167 0.9990999951 0.0006190052 KEPLER
2455017.5269996882 1.0001597967 0.0006190052 KEPLER
2455017.5484282598 0.9997115557 0.0006190052 KEPLER
2455017.5698568313 1.0002335649 0.0006190052 KEPLER
2455017.5912854029 1.0005350498 0.0006190052 KEPLER
