    0.811304007732961985E+01    0.245500933917043358E+07    0.372876600500466893E-01    0.996151208877563477E+00    0.830613732337951660E+00    0.755576074123382568E+00    0.157305228710174561E+03   -0.195101958452468138E+00    0.891502071033555836E+02   -0.790389228912332840E+07   -0.693275511231550912E+01    1
    0.811567141291991412E+01    0.245500933956273878E+07    0.378538028936696372E-01    0.720615923404693604E+00    0.610895514488220215E+00    0.170492291450500488E+00    0.197691822052001953E+03   -0.189977560941956586E+00    0.691034850497293185E+00   -0.755081660245357268E+07   -0.693375511231550057E+01    1
    0.811475359097142501E+01    0.245500933967939299E+07    0.351441085806279349E-01    0.246347784996032715E-01    0.123924016952514648E+00    0.843473553657531738E+00    0.105941367149353027E+03   -0.197840819378323429E+00    0.210004072298272831E+03   -0.748279833368732221E+07   -0.693475511231554709E+01    1
    0.811460865946449772E+01    0.245500933982060151E+07    0.370107934737927413E-01    0.605762004852294922E+00    0.123899757862091064E+00    0.113269388675689697E+00    0.118265390396118164E+03   -0.182174475407217845E+00    0.587094793634808365E+01   -0.680877201846891176E+07   -0.693575511231551811E+01    1
    0.811259020124596297E+01    0.245500934162787953E+07    0.379655503763888583E-01    0.284272134304046631E+00    0.687111258506774902E+00    0.432089447975158691E+00    0.200161218643188477E+02   -0.181696903903686757E+00    0.104297769920818499E+02   -0.672436935556471813E+07   -0.693675511231548558E+01    1
    0.811309890508376341E+01    0.245500934102571895E+07    0.377016431962596058E-01    0.682291984558105469E+00    0.435712575912475586E+00    0.213299393653869629E+00    0.146923458576202393E+03   -0.180345315124566252E+00    0.254439104549750317E+01   -0.664504460314710625E+07   -0.693775511231549125E+01    1
    0.811509405898173952E+01    0.245500933906824421E+07    0.383042883691031219E-01    0.590241789817810059E+00    0.204132735729217529E+00    0.243314027786254883E+00    0.948729515075683594E+02   -0.179375891091961281E+00    0.110223025899667690E+00   -0.655512978099171817E+07   -0.693875511231549424E+01    1
    0.811491746973053196E+01    0.245500933911391301E+07    0.362679805842911623E-01    0.655030548572540283E+00    0.825440227985382080E+00    0.544139564037322998E+00    0.445750951766967773E+01    0.278274186679895508E+00    0.593425511558019103E+01   -0.653809651137590222E+07   -0.693975511231547948E+01    1
    0.811351754328859620E+01    0.245500934090416739E+07    0.372350327152783933E-01    0.675472795963287354E+00    0.517786502838134766E+00    0.320052266120910645E+00    0.919741034507751465E+02   -0.177785875720420539E+00    0.635270904882256016E+00   -0.641578614576730691E+07   -0.694075511231545761E+01    1
    0.811660177631701352E+01    0.245500933959452622E+07    0.374177851787618823E-01    0.908840596675872803E+00    0.135132730007171631E+00    0.748798370361328125E+00    0.178130364418029785E+03   -0.177046884591993081E+00    0.217281276751101732E+00   -0.635562237543348689E+07   -0.694175511231546682E+01    1
    0.811315434262006363E+01    0.245500934045657516E+07    0.389787557551390940E-01    0.333476245403289795E+00    0.772606492042541504E+00    0.592495203018188477E+00    0.334411263465881348E+02   -0.175932498881355065E+00    0.657045194733918780E+01   -0.623298564693869837E+07   -0.694275511231551334E+01    1
    0.811347028886906863E+01    0.245500934336993704E+07    0.388354094816684425E-01    0.234554171562194824E+00    0.866851031780242920E+00    0.134517133235931396E+00    0.310895323753356934E+02   -0.175753637457935569E+00    0.226900990352023619E+02   -0.620767100225275941E+07   -0.694375511231550835E+01    1
    0.811511575167312849E+01    0.245500933997571049E+07    0.367979696190321240E-01    0.927405714988708496E+00    0.347149252891540527E+00    0.816519856452941895E+00    0.105912816524505615E+03   -0.172652396370964079E+00    0.510612845120410483E+02   -0.593969681763436459E+07   -0.694475511231550335E+01    1
    0.811450770495244988E+01    0.245500933953585103E+07    0.369678952559179957E-01    0.538592457771301270E+00    0.212381005287170410E+00    0.233548283576965332E-01    0.133208906650543213E+03    0.262137020029091727E+00    0.864718256269317287E+01   -0.589613090031620488E+07   -0.694575511231551523E+01    1
    0.811238601643320933E+01    0.245500933942183387E+07    0.372205710058977832E-01    0.400960266590118408E+00    0.232970535755157471E+00    0.478319525718688965E-01    0.828987240791320801E+02    0.258643954239114071E+00    0.326236925336494537E+02   -0.575943825126472488E+07   -0.694675511231552090E+01    1
    0.811400340820794241E+01    0.245500933876938233E+07    0.370419484917572026E-01    0.126106500625610352E+00    0.889065742492675781E+00    0.761933326721191406E-01    0.185967206954956055E+03    0.257809515066964368E+00    0.111100569646179231E+00   -0.574304561187009886E+07   -0.694775511231551945E+01    1
    0.811604007549977347E+01    0.245500933969388530E+07    0.372881134483504309E-01    0.715998888015747070E+00    0.630150437355041504E+00    0.892284512519836426E+00    0.108838069438934326E+03   -0.168443865934709419E+00    0.219461058504988600E+02   -0.562588380125871766E+07   -0.694875511231547005E+01    1
    0.811610344089512736E+01    0.245500934139002720E+07    0.381441482849976879E-01    0.969939827919006348E+00    0.795575380325317383E+00    0.942959606647491455E+00    0.134987711906433105E+02   -0.167429468000338505E+00    0.774318422196872973E+02   -0.546627623519491404E+07   -0.694975511231546506E+01    1
    0.811432404099905824E+01    0.245500934259861894E+07    0.351025882176964552E-01    0.636739730834960938E+00    0.290291905403137207E-01    0.388386189937591553E+00    0.654188513755798340E+02    0.248167784551250326E+00    0.412858598894844109E+00   -0.540593237716451660E+07   -0.695075511231549914E+01    1
    0.811608703356292693E+01    0.245500933908421127E+07    0.363615664352915993E-01    0.692208945751190186E+00    0.981491029262542725E+00    0.281929612159729004E+00    0.165200161933898926E+03   -0.165381183518855751E+00    0.642939811566057955E+02   -0.533388784468605742E+07   -0.695175511231552257E+01    1
    0.811510401962673278E+01    0.245500934006540244E+07    0.367492502018245057E-01    0.546298682689666748E+00    0.279933393001556396E+00    0.330329596996307373E+00    0.100904667377471924E+03   -0.164701996275155887E+00    0.588140306686660352E+02   -0.528773804481940065E+07   -0.695275511231550336E+01    1
    0.811300039754770275E+01    0.245500934012521477E+07    0.375175016408267128E-01    0.231216907501220703E+00    0.600155174732208252E+00    0.986883699893951416E+00    0.212774395942687988E+02   -0.163391394474825119E+00    0.278782208803905940E+01   -0.520171189482444711E+07   -0.695375511231547883E+01    1
    0.811480929567898990E+01    0.245500933957776846E+07    0.381396619829003428E-01    0.787925183773040771E+00    0.701705455780029297E+00    0.919720590114593506E+00    0.121195340156555176E+03   -0.161911511707670208E+00    0.255771653603846738E+00   -0.512529211845473759E+07   -0.695475511231550136E+01    1
    0.811385016321779595E+01    0.245500934070844389E+07    0.356730168174212645E-01    0.480797588825225830E+00    0.782855808734893799E+00    0.131150364875793457E+00    0.910247325897216797E+02    0.239507556023005164E+00    0.177060618462767716E+00   -0.510494064839800075E+07   -0.695575511231551680E+01    1
    0.811381700636374426E+01    0.245500933991832705E+07    0.387798848527668646E-01    0.681084454059600830E+00    0.305207252502441406E+00    0.968444764614105225E+00    0.559293508529663086E+02   -0.217555620739802141E+00    0.656013670288111143E+03   -0.499188605247684196E+07   -0.695675511231548427E+01    1
    0.811428112687413616E+01    0.245500934053815994E+07    0.364148439557914969E-01    0.641299128532409668E+00    0.809406220912933350E+00    0.859106421470642090E+00    0.126536917686462402E+03    0.238877887623005325E+00    0.859259751960068172E+02   -0.498523845894727204E+07   -0.695775511231548727E+01    1
    0.811556165328126511E+01    0.245500933985510562E+07    0.373709086935762463E-01    0.569788336753845215E+00    0.392104983329772949E-01    0.749122977256774902E+00    0.930572271347045898E+02   -0.172835270755733045E+00    0.287271619472756470E+03   -0.492874760482176021E+07   -0.695875511231550270E+01    1
    0.811532026636153780E+01    0.245500934055440174E+07    0.368177227514751987E-01    0.987268388271331787E+00    0.232579052448272705E+00    0.725497305393218994E+00    0.853360414505004883E+02    0.233549568741123009E+00    0.671629988467428607E+01   -0.489662993162876088E+07   -0.695975511231551458E+01    1
    0.811486937895819516E+01    0.245500934155663243E+07    0.360403343287184277E-01    0.377258896827697754E+00    0.819142103195190430E+00    0.209715604782104492E+00    0.402938604354858398E+02   -0.158154935090571241E+00    0.479707896725268090E+00   -0.483379047873607464E+07   -0.696075511231551580E+01    1
    0.811439339739964893E+01    0.245500933868479868E+07    0.358758867056450034E-01    0.502544462680816650E+00    0.653737664222717285E+00    0.418721735477447510E+00    0.159011304378509521E+03   -0.157155692512556650E+00    0.162451199822262793E+01   -0.477358711429271754E+07   -0.696175511231550104E+01    1
    0.811452663478665492E+01    0.245500934114931198E+07    0.372090659542350030E-01    0.615915298461914062E+00    0.638968944549560547E+00    0.706270515918731689E+00    0.127055454254150391E+03   -0.156724956213189770E+00    0.450875656299710326E+00   -0.474226669233209733E+07   -0.696275511231553423E+01    1
    0.811290740360213825E+01    0.245500934070109343E+07    0.359782637195233401E-01    0.453487992286682129E+00    0.534961819648742676E+00    0.938554227352142334E+00    0.147246408462524414E+03   -0.158274021976284845E+00    0.101701993073544202E+03   -0.472649503127719183E+07   -0.696375511231550171E+01    1
    0.811626374035119902E+01    0.245500934016589075E+07    0.385119973180833020E-01    0.741395711898803711E+00    0.910368561744689941E-01    0.372282266616821289E-01    0.487056255340576172E+02    0.299283552832823041E+00    0.454397957790836585E+03   -0.471732403014811780E+07   -0.696475511231547362E+01    1
    0.811563859114848540E+01    0.245500934097474022E+07    0.362105926071816034E-01    0.267515301704406738E+00    0.980128169059753418E+00    0.616110026836395264E+00    0.114057898521423340E+03   -0.159256242937944575E+00    0.131581618132286053E+03   -0.471073483222949412E+07   -0.696575511231551836E+01    1
    0.811517192487673888E+01    0.245500933870170033E+07    0.377930885581320153E-01    0.513751804828643799E+00    0.515021920204162598E+00    0.738755881786346436E+00    0.152375209331512451E+03   -0.179553628253421582E+00    0.400757070381382562E+03   -0.463182207064213790E+07   -0.696675511231553202E+01    1
    0.811436016252968884E+01    0.245500934079327295E+07    0.379692440253383001E-01    0.243833482265472412E+00    0.386604607105255127E+00    0.467788815498352051E+00    0.116788387298583984E+03   -0.155097305593724033E+00    0.175356069743978948E+01   -0.462412416779680829E+07   -0.696775511231552436E+01    1
    0.811464223052185929E+01    0.245500933967695059E+07    0.369272204711048255E-01    0.162215709686279297E+00    0.443766772747039795E+00    0.547088444232940674E+00    0.988993167877197266E+02   -0.154972822595942583E+00    0.227537531101135782E+00   -0.461437979553440399E+07   -0.696875511231550959E+01    1
    0.811352128384243088E+01    0.245500934138065483E+07    0.403201186585057589E-01    0.727495253086090088E+00    0.365589141845703125E+00    0.546389818191528320E-01    0.667323470115661621E+02   -0.154796374226350869E+00    0.185281797795826755E+02   -0.459742189492649678E+07   -0.696975511231549394E+01    1
    0.811387403752339864E+01    0.245500933934250241E+07    0.386185228515800311E-01    0.204147100448608398E-01    0.602450668811798096E+00    0.749923408031463623E+00    0.144584059715270996E+03   -0.154646037607437753E+00    0.581846486774744989E+02   -0.455259210240190104E+07   -0.697075511231548450E+01    1
    0.811529814530836369E+01    0.245500934125182312E+07    0.386357987884800094E-01    0.810105323791503906E+00    0.516826629638671875E+00    0.305665731430053711E+00    0.123616886138916016E+03   -0.153782070476871202E+00    0.735385260897716186E+01   -0.453465983492707741E+07   -0.697175511231548395E+01    1
    0.811427474000110571E+01    0.245500933898855932E+07    0.368898523609052786E-01    0.171782970428466797E-01    0.673912048339843750E+00    0.814184069633483887E+00    0.150808012485504150E+03   -0.153413411480206985E+00    0.657578892670872883E+00   -0.450741563530614413E+07   -0.697275511231548872E+01    1
    0.811472684114867526E+01    0.245500933937513037E+07    0.371227309538698369E-01    0.715947687625885010E+00    0.113674044609069824E+00    0.711158812046051025E+00    0.248435735702514648E+02   -0.153749908964373239E+00    0.512725458325992847E+02   -0.448773286693254299E+07   -0.697375511231548995E+01    1
    0.811399808377378484E+01    0.245500933739600005E+07    0.366152089117755611E-01    0.684355795383453369E+00    0.815371870994567871E-01    0.256080865859985352E+00    0.120560300350189209E+03   -0.152671933950228267E+00    0.200903864526365217E+01   -0.445747631919737253E+07   -0.697475511231553025E+01    1
    0.811452717830275283E+01    0.245500934074873477E+07    0.353288315853326138E-01    0.253708541393280029E+00    0.293996870517730713E+00    0.339255332946777344E+00    0.257912158966064453E+02   -0.154932026567104919E+00    0.117639858879795185E+03   -0.443487165914400388E+07   -0.697575511231552614E+01    1
    0.811486760435735555E+01    0.245500934155736584E+07    0.371414911850626098E-01    0.976643919944763184E+00    0.362616360187530518E+00    0.369223296642303467E+00    0.103413581848144531E+02   -0.151718536740068299E+00    0.817191708942726081E+01   -0.438728193825191446E+07   -0.697675511231550338E+01    1
    0.811385532569783408E+01    0.245500934178930987E+07    0.369168093072597889E-01    0.348887801170349121E+00    0.468252718448638916E+00    0.204095840454101562E-01    0.947548151016235352E+02   -0.151523720923433025E+00    0.175769637554958291E+01   -0.437603673056975473E+07   -0.697775511231553747E+01    1
    0.811456179904847730E+01    0.245500934072772227E+07    0.383305021713954419E-01    0.892561137676239014E+00    0.137918591499328613E+00    0.843902826309204102E+00    0.839665055274963379E+02   -0.151786960151968797E+00    0.517764546260641936E+02   -0.436689654023408704E+07   -0.697875511231551471E+01    1
    0.811422316889418838E+01    0.245500933874020725E+07    0.354803407092266834E-01    0.469061732292175293E-01    0.248683929443359375E+00    0.133254230022430420E+00    0.548553586006164551E+02   -0.153298985854858599E+00    0.116163942822134629E+03   -0.434035830721312109E+07   -0.697975511231548751E+01    1
    0.811389034714895807E+01    0.245500934049433330E+07    0.377235023387458360E-01    0.298976600170135498E+00    0.917590558528900146E+00    0.522468328475952148E+00    0.741294980049133301E+02    0.220555693561841043E+00    0.109524060085915394E+03   -0.433082936601027381E+07   -0.698075511231549406E+01    1
    0.811554046687373365E+01    0.245500933860859601E+07    0.353579751446139179E-01    0.388112604618072510E+00    0.185426712036132812E+00    0.471689224243164062E+00    0.509753346443176270E+02   -0.151360567774696281E+00    0.525462773806408947E+02   -0.432948988056787848E+07   -0.698175511231549972E+01    1
    0.811405173127121770E+01    0.245500933961086860E+07    0.365616503974634591E-01    0.948210954666137695E-01    0.198554575443267822E+00    0.696405649185180664E+00    0.123245513439178467E+03    0.218062823354596980E+00    0.102682187793173014E+03   -0.426363275331737660E+07   -0.698275511231551516E+01    1
    0.811560102509920434E+01    0.245500934039985482E+07    0.392312428142447267E-01    0.882867515087127686E+00    0.482242763042449951E+00    0.459237754344940186E+00    0.385253190994262695E+02   -0.147201009240910230E+00    0.135197026588647180E+02   -0.408654352028072812E+07   -0.698375511231553414E+01    1
    0.811408928988671363E+01    0.245500933886175510E+07    0.384372370524904972E-01    0.857176125049591064E+00    0.681736052036285400E+00    0.500495314598083496E+00    0.573686122894287109E+02    0.207700447165527491E+00    0.206895060409759139E+02   -0.403738776133423671E+07   -0.698475511231553270E+01    1
    0.811399776938171335E+01    0.245500934006236214E+07    0.369176859263602511E-01    0.319271683692932129E-01    0.615379810333251953E-01    0.451209127902984619E+00    0.856578469276428223E+02    0.207379519881803587E+00    0.255059627873807884E+02   -0.402693176987742353E+07   -0.698575511231552948E+01    1
    0.811561861633749793E+01    0.245500933954420686E+07    0.371210603441325462E-01    0.955291986465454102E-01    0.544595956802368164E+00    0.438268661499023438E+00    0.923863649368286133E+02    0.322568762917408158E+00    0.639078768961718993E+03   -0.393891019582000747E+07   -0.698675511231552360E+01    1
    0.811517319597995979E+01    0.245500933939212840E+07    0.388210714632327564E-01    0.243747651576995850E+00    0.253779172897338867E+00    0.373945236206054688E-01    0.952121496200561523E+02   -0.144800791614547925E+00    0.125808086559443288E+01   -0.393327169939581212E+07   -0.698775511231549373E+01    1
    0.811370724235825236E+01    0.245500933890184620E+07    0.378703548835349971E-01    0.990744829177856445E-01    0.564508199691772461E+00    0.960544288158416748E+00    0.409306406974792480E+02   -0.144821638583280510E+00    0.161632169929384606E+01   -0.392349076636989648E+07   -0.698875511231551716E+01    1
    0.811571227725161393E+01    0.245500933982980950E+07    0.386346221423328751E-01    0.225473046302795410E-01    0.954118490219116211E+00    0.310384333133697510E+00    0.170871496200561523E+03   -0.143746507443900856E+00    0.659102980700857266E+00   -0.386932327618337376E+07   -0.698975511231552993E+01    1
    0.811297354900381684E+01    0.245500934118204983E+07    0.378845435000405850E-01    0.426993370056152344E-01    0.327407300472259521E+00    0.478121817111968994E+00    0.523521900177001953E+02   -0.143826445020771798E+00    0.132012339815776003E+01   -0.386580820581648638E+07   -0.699075511231550273E+01    1
    0.811493443701727202E+01    0.245500933943135524E+07    0.363955299204073296E-01    0.325226843357086182E+00    0.727983832359313965E+00    0.715351104736328125E+00    0.100001430511474609E+03    0.199719042713853295E+00    0.670853932219636828E+01   -0.378775081228571665E+07   -0.699175511231550484E+01    1
    0.811375964499794122E+01    0.245500934028260969E+07    0.362939473742559943E-01    0.263553977012634277E+00    0.651902019977569580E+00    0.350023627281188965E+00    0.271071314811706543E+02    0.198809261605742083E+00    0.131574539238433399E+02   -0.376895301628217101E+07   -0.699275511231551850E+01    1
    0.811754647182923783E+01    0.245500933907685289E+07    0.370701824127770627E-01    0.517739057540893555E-01    0.997695326805114746E+00    0.792007446289062500E-01    0.233393788337707520E+02    0.198607743080580795E+00    0.251822445213617185E+00   -0.376843233863862371E+07   -0.699375511231549929E+01    1
    0.811466733073977231E+01    0.245500934051439352E+07    0.372353980431700121E-01    0.219817459583282471E+00    0.508303403854370117E+00    0.743210494518280029E+00    0.815009355545043945E+02   -0.142117159257744013E+00    0.561413480933695808E+00   -0.376415692903089616E+07   -0.699475511231549785E+01    1
    0.811550268343369297E+01    0.245500934062774107E+07    0.373301297287236683E-01    0.382296323776245117E+00    0.245340943336486816E+00    0.543141484260559082E+00    0.105894875526428223E+03    0.196970358708616039E+00    0.217950527975959985E+00   -0.370108532641371945E+07   -0.699575511231553371E+01    1
    0.811522697776512025E+01    0.245500933778703306E+07    0.379444563824289441E-01    0.249371409416198730E+00    0.153438866138458252E+00    0.956357181072235107E+00    0.841555476188659668E+02    0.196673088845637001E+00    0.315419293157292469E+01   -0.369313345264801430E+07   -0.699675511231554026E+01    1
    0.811531040143812632E+01    0.245500934026997583E+07    0.351990564467093217E-01    0.909649193286895752E+00    0.798655092716217041E+00    0.153395295143127441E+00    0.741875171661376953E+02   -0.140912739203740783E+00    0.346570492904605061E+02   -0.368467235733198281E+07   -0.699775511231553793E+01    1
    0.811563364077777472E+01    0.245500933968365239E+07    0.385488748974633158E-01    0.657898187637329102E-01    0.267401814460754395E+00    0.426069855690002441E+00    0.182469201087951660E+03    0.199325169994484352E+00    0.102369583561489392E+03   -0.367364349080452975E+07   -0.699875511231551695E+01    1
    0.811557901968853024E+01    0.245500933948304411E+07    0.351499255921921550E-01    0.348424494266510010E+00    0.243356049060821533E+00    0.248998761177062988E+00    0.173453247547149658E+03    0.194950655675238310E+00    0.137974819089634568E+02   -0.363425433770192740E+07   -0.699975511231549596E+01    1
    0.811567558753813323E+01    0.245500934033782268E+07    0.361528065195281800E-01    0.652544796466827393E+00    0.114232540130615234E+00    0.552987456321716309E-01    0.811637163162231445E+02   -0.139689764430599300E+00    0.233683615580778401E+02   -0.361383592255108710E+07   -0.700075511231552117E+01    1
    0.811537051491166928E+01    0.245500934075700631E+07    0.381600212500180155E-01    0.221312880516052246E+00    0.654072582721710205E+00    0.870909690856933594E-01    0.134324836730957031E+03    0.203398402594151068E+00    0.175846173837640464E+03   -0.361278997777265264E+07   -0.700175511231554282E+01    1
    0.811515831112843600E+01    0.245500934086529538E+07    0.376754123929389576E-01    0.134056985378265381E+00    0.434507429599761963E+00    0.233960151672363281E+00    0.334074020385742188E+02   -0.139800872251675729E+00    0.215997426097477341E+01   -0.361187026899734326E+07   -0.700275511231553516E+01    1
    0.811352897723796218E+01    0.245500934052726487E+07    0.374566174912633679E-01    0.896047651767730713E+00    0.203283071517944336E+00    0.831277370452880859E-01    0.873081684112548828E+01   -0.139813338514055613E+00    0.633363319822035375E+01   -0.360537540774210449E+07   -0.700375511231549996E+01    1
    0.811441660357552763E+01    0.245500934145067725E+07    0.358436868544620146E-01    0.562059462070465088E+00    0.368277549743652344E+00    0.174904227256774902E+00    0.151669514179229736E+03    0.193911371888059375E+00    0.102590119906123540E+02   -0.360264990868037287E+07   -0.700475511231551984E+01    1
    0.811362255114859465E+01    0.245500934015461942E+07    0.364423394027410044E-01    0.986017048358917236E+00    0.244336545467376709E+00    0.725184082984924316E+00    0.418678522109985352E+01   -0.140296710015332116E+00    0.729838703830899789E+02   -0.359667940051562479E+07   -0.700575511231551840E+01    1
    0.811493807184076310E+01    0.245500934063091082E+07    0.355735197916520821E-01    0.922828793525695801E+00    0.434272944927215576E+00    0.370021760463714600E+00    0.452561259269714355E+02    0.193610553818750308E+00    0.185418248941813957E+01   -0.359441998729578871E+07   -0.700675511231550097E+01    1
    0.811258309321387294E+01    0.245500933931668894E+07    0.372477879074446377E-01    0.947289884090423584E+00    0.106253027915954590E+00    0.890497505664825439E+00    0.151162147521972656E+03    0.191429273840975661E+00    0.148892649659427185E+02   -0.352312051153665781E+07   -0.700775511231549419E+01    1
