0.6610275720960239,127.78405704842432,1.8170107103165234,0.020248679654071546,0.01784370826044259
0.34902419238919263,69.12874368803162,2.2502546799154834,0.02046129971264187,0.018976157758282073
0.5585291323550483,261.6616789944327,1.96158739140714,0.018623553564071294,0.01590048477999897
0.3088018251977306,-57.65846265831897,nan,0.022704936302454584,nan
0.39889039232667994,-64.07947678945013,1.0821703826915128,0.022432509091423188,0.013779194798693634
0.9711127670702284,240.6196724106661,2.5547350482632023,0.018860663610556234,0.017436567544862423
0.009649412529113388,-9.175108588471403,2.7219857141395414,0.01988916450358194,0.018558061040237286
0.01635310353792324,204.42656626420978,nan,0.021636866185266397,nan
0.3227861013567702,90.93235623914478,nan,0.022239839500638726,nan
0.3208024343185877,-50.3299824432127,2.3782978235014243,0.019156800570375925,0.017514928237480912
0.23929353704170309,169.9805994819243,1.4240584882630856,0.019446770113854032,0.01481225177452391
0.5789061868407372,259.6629077546778,2.390067145572746,0.018927340781041833,0.01761557712102226
0.5405011098512116,-68.70898226832642,nan,0.021774874890810404,nan
0.4472288323941914,239.3970687367127,2.3509030414467578,0.019719323623211295,0.01833765537992316
0.8006909479643414,248.53751730577642,1.204062126986575,0.022173962297344214,0.013936831067233098
0.5938496377146169,-71.05394022047204,2.535169870699824,0.018144257518275045,0.016655695923935898
0.4244929584571059,-56.19228764644845,2.5182627817261922,0.018960234934956688,0.01737019980528544
0.42846207645101636,-11.08157481693705,1.7072370981432816,0.02004705852229797,0.016486536220602664
0.20569797705009135,24.886619851553746,1.1308017988017554,0.021106737551382742,0.009476419908591563
0.5222764578371379,-38.58769154924001,1.538993639709947,0.020671321274415073,0.016747817746127745
0.4953121126369907,144.45939150721918,nan,0.023030200673344964,nan
0.27566746106300977,238.8052298322345,2.5140307062426115,0.018839249627258862,0.017430808247346677
0.09080597929926526,114.95817262369567,2.503517690175334,0.019949451142452924,0.018488211533116188
0.27094324019666205,205.00517795463116,1.1667250647448266,0.022294236431967925,0.014897150142567699
0.7539776799468904,-55.18272631924796,0.8806471542151008,0.02346763507903076,0.005350219231143793
0.5654607245797513,183.23988828487,1.5218791522740722,0.020597504160959422,0.016847329896204834
0.42757284797467326,101.37043062665427,1.024867226357919,0.023684950615475948,0.012347877364700485
0.43794194213666787,108.24730707132261,1.10734726355652,0.02223785073640953,0.012420864328988375
0.5698688259420341,62.15122437612973,2.250903961486046,0.018565065646298753,0.01630744075622557
0.46215603832388297,140.6435395383284,1.1102144911687815,0.02139859837472098,0.012887279186894514
0.6005536561991489,260.80826441167284,2.278704027995788,0.018583138706620057,0.017017894282674348
0.10618854074010803,-63.43761676276151,2.838345364440623,0.01854663809779734,0.0172638052968938
0.21281587740573688,-39.152944258027645,1.1280531550928385,0.02090860433100077,0.013203621750233449
0.32441000446373636,143.50480906725892,2.652026182830105,0.017975213471435988,0.016677623044002624
0.40225951123323,71.80439701391703,1.048530890185033,0.022235898208899752,0.008919111333534638
0.24412874916874416,184.9017562083069,1.117793782172867,0.021949186001456965,0.012028361211269357
0.2920886572558775,-60.188044178185464,1.8779609658052245,0.019734788890360767,0.017239107695725203
0.651826245992005,249.67752324915776,0.9600094668276279,0.02381863044276179,0.009859648846682938
0.4039304619002239,40.55394620468357,1.0287397715205808,0.022532095930223664,0.01229601819650684
0.19080474029072614,30.162669489150105,nan,0.023396602385258886,nan
0.11966674082565795,15.226833581973196,2.5329558014236224,0.018638461894549378,0.017228954679993032
0.02794796831545527,9.845269420539665,2.6149589621175204,0.019574304368395648,0.01825457639853713
0.3107958776311309,247.85434178731603,nan,0.02341555015100497,nan
0.45697862746149354,160.8047993798934,nan,0.022123431365180423,nan
0.38013193112219384,115.87814842656951,nan,0.022815062720220054,nan
0.875345267593512,-7.361688105985638,nan,0.022537822743319034,nan
0.3406168448306383,192.09456356738082,2.6627530140222775,0.018830177201387584,0.017547139937555557
0.38625209392293586,-42.250038336936385,2.048948384760115,0.01907107663385087,0.017056652983549175
0.34678268126393946,-61.30748963224565,1.956384200877948,0.019589026318674183,0.016897769305786094
0.19573302808113502,-1.1417780627428158,1.137082216931561,0.022587773202351686,0.015155171802452759
0.23218690493064653,-30.05411137064283,1.334007378411677,0.021013844228206468,0.015954587884789023
0.27173871240333747,124.64977551350242,1.1759710920195614,0.02093428567334436,0.013522785612796361
0.6417583789846384,-71.90391867145573,1.9948090216141474,0.0181199929427489,0.015764002146580917
0.5092273854657047,123.04863239410162,1.074012268212107,0.02080742845954051,0.010617144714535441
0.45733753601855376,-26.030849881933477,0.9519968478643611,0.022614242797920556,0.008904860589831892
0.26469491510583565,223.42677675044317,0.9648926643894594,0.022655593374692407,0.009317560693806914
0.28520431102164845,-58.317329450311576,1.0854052084428139,0.02271940765282383,0.014282847405055069
0.8460681854893627,233.38694454443316,2.6687658762837234,0.01882765583489373,0.01751578118339861
0.13139425213418493,0.06015024580196382,2.0710059376128007,0.019113646648193712,0.016750370062538027
0.7450864464046972,8.060104919622923,2.2520789876971476,0.018527548412210645,0.016725280261382855
0.5270329473399995,19.023994723216354,0.979922646178119,0.02375689484053712,0.012015957811417033
0.3913506714081448,134.72041204239133,1.4125288364650777,0.020686810639231393,0.015542518219661234
0.6033796834458284,217.46001071416254,1.254454116812346,0.02191503513431611,0.015194861233949045
0.38404646841266943,-85.95239699832888,2.5840375194154186,0.017786299869333024,0.01630223005023239
