# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 8.1145187075 	 	 0.0002302890 	 	 0.0002077144
t0_p1              	 	 2455009.3393659387 	 	 0.0006237151 	 	 0.0006326353
p_p1               	 	 0.0380886922 	 	 0.0009661688 	 	 0.0010524211
b_p1               	 	 0.3485337162 	 	 0.2692525132 	 	 0.2301217833
q1_KEPLER          	 	 0.1770465449 	 	 0.3072524183 	 	 0.1229719210
q2_KEPLER          	 	 0.2362728292 	 	 0.3472471967 	 	 0.1734929273
a_p1               	 	 33.2102065433 	 	 2.0675073015 	 	 4.9750627090
mflux_KEPLER       	 	 -0.0000522236 	 	 0.0000127582 	 	 0.0000130784
sigma_w_KEPLER     	 	 2.7682593935 	 	 22.6427137939 	 	 2.4536167580
