    0.811437154877586231E+01    0.245500934102637926E+07    0.383837905797431156E-01    0.197445294150125794E+00    0.682457719104313104E-01    0.491260698723574973E+00    0.191144634850506101E+02   -0.360493091748858869E-03    0.119232780218257464E+02    0.780764383094320237E+03
    0.811460307711898210E+01    0.245500933958547981E+07    0.361149592974264744E-01    0.545102813987795171E-01    0.686620482741246985E+00    0.273016887505368511E+00    0.184586903823904649E+02   -0.392960818693907567E-03    0.320296505771990114E+01    0.781939695231618089E+03
    0.811376916242718238E+01    0.245500933919467684E+07    0.366318250740872778E-01    0.140018625892279008E+00    0.103012423375631004E+00    0.885615935873058507E-01    0.192378620159073357E+02   -0.341963694566376668E-03    0.101702041651281320E+03    0.782140823584734562E+03
    0.811396888270912342E+01    0.245500934073694143E+07    0.366714855743887486E-01    0.317928400966114133E+00    0.590751223320711505E+00    0.355437079987477145E+00    0.169245056005153565E+02   -0.450592291479418061E-03    0.906135610065612411E+02    0.782412467242820298E+03
    0.811414956873031201E+01    0.245500934033657517E+07    0.367676584262292827E-01    0.256067574561819888E+00    0.465405715522079988E+00    0.188459789562909763E+00    0.176059494406148040E+02   -0.444258294043421882E-03    0.245445627185834283E+02    0.783171617859934031E+03
    0.811417294830677172E+01    0.245500933958940348E+07    0.378709736200926461E-01    0.578235208316817295E+00    0.832820773032085931E-01    0.125751053781511746E+00    0.157931898175634942E+02   -0.391029735778464238E-03    0.178160634045038222E+02    0.783244206674256702E+03
    0.811381547845422979E+01    0.245500934036353370E+07    0.368434913956005305E-01    0.982187462104879005E-01    0.130475836575476345E+00    0.820873894693140871E+00    0.180767298061856252E+02   -0.380060175042131387E-03    0.507896940096889460E+00    0.783585642618616134E+03
    0.811374835925131421E+01    0.245500933943890687E+07    0.363799122442154746E-01    0.386887181509811717E+00    0.900634353113394903E+00    0.285305712815334608E-01    0.167918023856334315E+02   -0.329966254485232751E-03    0.307169311494961121E+02    0.784064784052034952E+03
    0.811457243580650101E+01    0.245500934097342612E+07    0.368930522112789205E-01    0.490796588112451915E+00    0.722077369477016950E+00    0.282118593265807183E+00    0.153750334120119838E+02   -0.427733152339606064E-03    0.638556479655877762E+01    0.784407192319281307E+03
    0.811420077237147908E+01    0.245500934098379919E+07    0.371239454694552370E-01    0.391540861525598249E+00    0.383823333986668069E+00    0.466088039032385881E+00    0.166813946982484929E+02   -0.439267455860339027E-03    0.182725645114052226E+01    0.784432172545379672E+03
    0.811463220869344504E+01    0.245500934135250654E+07    0.369568621504059863E-01    0.339907918758776351E+00    0.397399301117796921E+00    0.344596988945561788E+00    0.174111066821545677E+02   -0.428774045748742398E-03    0.749907991021482978E+00    0.784543472422724676E+03
    0.811395711184553292E+01    0.245500933957810048E+07    0.386545216918637857E-01    0.450657293091858313E+00    0.166336699620820233E+00    0.641078865708325063E+00    0.169589898843258382E+02   -0.390501669184284178E-03    0.181166793349377042E+01    0.784622751333535007E+03
    0.811440579081691560E+01    0.245500934004502930E+07    0.363191451214225913E-01    0.346545742625199216E+00    0.508025377961606739E+00    0.639208694127624266E-01    0.176684946142172024E+02   -0.393761354197445746E-03    0.482183654469772378E+02    0.784660120696557442E+03
    0.811468504044565009E+01    0.245500934203239111E+07    0.371326492504251635E-01    0.296907583393151486E+00    0.111458476658968894E+00    0.894963600988901486E+00    0.179587325223643042E+02   -0.416485319859955330E-03    0.635997577251248503E+00    0.785042539504738215E+03
    0.811461169498196000E+01    0.245500934015554050E+07    0.368628286188180179E-01    0.110114425165001948E-01    0.158404089138655335E+00    0.727454069434779638E+00    0.190695758916288760E+02   -0.346984148354213026E-03    0.312074655510236312E+02    0.785111128997647938E+03
    0.811469715575198514E+01    0.245500934080182295E+07    0.369215097561780489E-01    0.246035935512426640E+00    0.344645626130893834E+00    0.522467590138716353E+00    0.182443187241126026E+02   -0.371567188590377312E-03    0.669417764040519074E+02    0.785112119862122313E+03
    0.811425653096950583E+01    0.245500934069431294E+07    0.382278556581744783E-01    0.418913730795057671E+00    0.150641618694674406E+00    0.891235942764676436E+00    0.172986397164684185E+02   -0.368518017830809282E-03    0.401832799561519571E+00    0.785164397167148309E+03
    0.811411129092281769E+01    0.245500934036667971E+07    0.370175848765560908E-01    0.506361817947139414E+00    0.642127620994383475E+00    0.283937741696643708E+00    0.162682149658975099E+02   -0.359065987591193170E-03    0.160412979175309616E+02    0.785192932073419115E+03
