    0.811632524485361095E+01    0.245500934736327641E+07    0.415434595561187461E-01    0.639662993649531136E-01    0.382002566667263288E+00    0.231931637490910142E-01    0.307927569837384141E+02   -0.341264144960869078E-03    0.929454416532186940E+02    0.620854569784551813E+03
    0.811171685490225336E+01    0.245500933016083203E+07    0.328603016417834057E-01    0.570967000747502285E+00    0.747573126752799744E+00    0.987801666036981163E+00    0.191690702680370109E+02   -0.445136329855656137E-04    0.194817256074329470E+01    0.621078129294606924E+03
    0.811507151827439444E+01    0.245500934512513550E+07    0.316874640316581746E-01    0.347670825175991183E+00    0.850218500542714972E+00    0.132310806157584976E+00    0.209178895312952235E+02    0.262527831713696228E-04    0.305117555625009362E+00    0.621593224519574164E+03
    0.811043369765507016E+01    0.245500933582844120E+07    0.331322096557700868E-01    0.238319657480799696E+00    0.804062234529031361E+00    0.358994284343590708E+00    0.190022247797201054E+02   -0.409206993754092238E-04    0.428615558444331270E+03    0.621680117780224123E+03
    0.811249207729401611E+01    0.245500934802566888E+07    0.401357295901927438E-01    0.809579947245115672E-01    0.598501812987016324E+00    0.120717588407489432E+00    0.252892339358800307E+02   -0.450440042420353827E-03    0.301696346981196406E+00    0.621712917021281555E+03
    0.811229630232871379E+01    0.245500933627894893E+07    0.343060814751276408E-01    0.274878682535456331E+00    0.910115585633126778E+00    0.845086375418449776E+00    0.265829703225210352E+02    0.749698642040035995E-04    0.233847188527279314E+03    0.622043333194422985E+03
    0.811330746302125760E+01    0.245500933857439924E+07    0.425086604405146840E-01    0.360837472858387298E+00    0.315493840225939459E+00    0.923303754803419086E+00    0.199721010003999560E+02   -0.396368858363183832E-03    0.392502433832134734E+00    0.622232924108677366E+03
    0.811345457935011360E+01    0.245500934520650888E+07    0.398977868572316444E-01    0.424245249900398969E+00    0.290722163013561741E+00    0.880406964258924840E+00    0.194852111920283981E+02   -0.516870376521964760E-03    0.168226141023082043E+02    0.622411531041033641E+03
    0.811520254661031082E+01    0.245500934091834864E+07    0.392582505547539110E-01    0.478994472930496906E+00    0.591356437661533341E+00    0.463988003585829534E+00    0.280552352639342431E+02   -0.174742456934429287E-03    0.210739118737321052E+01    0.622501610767337411E+03
    0.811307548623301145E+01    0.245500933249355480E+07    0.410271939609529873E-01    0.126085414991757322E+00    0.171931853066653595E+00    0.274052707135637674E+00    0.288941219734693036E+02   -0.303516246398858279E-03    0.540615117363126618E+01    0.622520007516188457E+03
