2454966.8419274106 0.9989512867 0.0006902182 KEPLER
2454966.8623619257 1.0007930117 0.0006904715 KEPLER
2454966.8827964403 1.0010218026 0.0006905335 KEPLER
2454966.9032309549 1.0009288870 0.0006904845 KEPLER
2454966.9236654695 1.0005143904 0.0006902202 KEPLER
2454966.9440999841 1.0008136362 0.0006902863 KEPLER
2454966.9645344983 0.9857775284 0.0006880345 KEPLER
2454966.9849689128 0.9644907682 0.0006851014 KEPLER
2454967.0054035271 0.9663570137 0.0006856816 KEPLER
2454967.0258380412 0.9919845020 0.0006889286 KEPLER
2454967.0462724552 1.0013121758 0.0006901124 KEPLER
2454967.0667070691 1.0004219562 0.0006900820 KEPLER
2454967.0871415832 1.0010744205 0.0006901392 KEPLER
2454967.1075759968 1.0008083469 0.0006901479 KEPLER
2454967.1280105105 1.0013755919 0.0006901223 KEPLER
2454969.3145027687 1.0010091558 0.0006898876 KEPLER
2454969.3349371725 1.0019827259 0.0006901213 KEPLER
2454969.3553716764 1.0015106070 0.0006900706 KEPLER
2454969.3758061803 1.0008673823 0.0006899393 KEPLER
2454969.3962406837 1.0011719572 0.0006899076 KEPLER
2454969.4166751876 0.9901973949 0.0006884712 KEPLER
2454969.4371096911 0.9649314025 0.0006849889 KEPLER
2454969.4575442942 0.9658764945 0.0006851034 KEPLER
2454969.4779786980 0.9884373195 0.0006879136 KEPLER
2454969.4984132010 1.0010681952 0.0006892420 KEPLER
2454969.5188477039 1.0012646010 0.0006894435 KEPLER
2454969.5392822069 0.9991046991 0.0006892919 KEPLER
2454969.5597167099 0.9998216149 0.0006896701 KEPLER
2454969.5801512129 1.0015741210 0.0006897720 KEPLER
2454969.6005857158 1.0004275457 0.0006893482 KEPLER
2454971.7666420368 1.0010930685 0.0006881663 KEPLER
2454971.7870766288 1.0003264162 0.0006884309 KEPLER
2454971.8075111206 1.0008390469 0.0006884278 KEPLER
2454971.8279455123 1.0016887138 0.0006893086 KEPLER
2454971.8483800036 0.9999127809 0.0006889841 KEPLER
2454971.8688145950 0.9937471202 0.0006880818 KEPLER
2454971.8892490864 0.9658190530 0.0006846031 KEPLER
2454971.9096834776 0.9632965645 0.0006843333 KEPLER
2454971.9301180686 0.9809786653 0.0006862708 KEPLER
2454971.9505525595 1.0017685988 0.0006889951 KEPLER
2454971.9709869502 0.9996443597 0.0006892686 KEPLER
2454971.9914214411 0.9998347953 0.0006887047 KEPLER
2454972.0118560316 1.0009375167 0.0006890105 KEPLER
2454972.0322904224 1.0001690687 0.0006887795 KEPLER
2454972.0527249128 1.0000385157 0.0006891264 KEPLER
2454974.2187799625 1.0011009995 0.0006905228 KEPLER
2454974.2392143407 0.9997527207 0.0006901950 KEPLER
2454974.2596489186 1.0010856728 0.0006904817 KEPLER
2454974.2800833969 0.9987716339 0.0006906732 KEPLER
2454974.3005177747 1.0010532266 0.0006910310 KEPLER
2454974.3209522525 0.9969921591 0.0006903678 KEPLER
2454974.3413868304 0.9689909326 0.0006868968 KEPLER
2454974.3618213078 0.9647707826 0.0006860428 KEPLER
2454974.3822556851 0.9761434312 0.0006876991 KEPLER
2454974.4026901624 1.0004263752 0.0006909421 KEPLER
2454974.4231247399 0.9998566076 0.0006909512 KEPLER
2454974.4435592168 1.0008100749 0.0006908698 KEPLER
2454974.4639935936 1.0003898953 0.0006910619 KEPLER
2454974.4844281706 1.0000671511 0.0006910308 KEPLER
2454974.5048626475 0.9996934860 0.0006909456 KEPLER
2454976.6709161797 0.9994376033 0.0006922564 KEPLER
2454976.6913505429 0.9993412830 0.0006918111 KEPLER
2454976.7117850063 1.0013194062 0.0006922198 KEPLER
2454976.7322194693 0.9996239009 0.0006916173 KEPLER
2454976.7526539322 1.0011708288 0.0006923731 KEPLER
2454976.7730883951 0.9999247983 0.0006918524 KEPLER
2454976.7935228581 0.9730864130 0.0006887476 KEPLER
2454976.8139573205 0.9635881300 0.0006873930 KEPLER
2454976.8343917830 0.9727080729 0.0006881570 KEPLER
2454976.8548262455 0.9973719139 0.0006911197 KEPLER
2454976.8752606073 1.0016788246 0.0006923720 KEPLER
2454976.8956951695 0.9997155918 0.0006921549 KEPLER
2454976.9161296315 1.0006200118 0.0006921670 KEPLER
2454976.9365639933 0.9997480025 0.0006919578 KEPLER
2454976.9569985545 1.0000478349 0.0006920460 KEPLER
2454981.5751826447 1.0001226829 0.0006902635 KEPLER
2454981.5956169744 0.9999754823 0.0006901817 KEPLER
2454981.6160515035 1.0014988413 0.0006902489 KEPLER
2454981.6364859329 0.9997678678 0.0006900617 KEPLER
2454981.6569202621 1.0005614836 0.0006899873 KEPLER
2454981.6773546911 1.0001250753 0.0006900558 KEPLER
2454981.6977892197 0.9808479131 0.0006871675 KEPLER
2454981.7182235485 0.9651325660 0.0006853155 KEPLER
2454981.7386579765 0.9674999888 0.0006855981 KEPLER
2454981.7590925051 0.9940165908 0.0006889966 KEPLER
2454981.7795269331 1.0004033438 0.0006899523 KEPLER
2454981.7999612615 1.0010302817 0.0006900632 KEPLER
2454981.8203956890 1.0003644817 0.0006899035 KEPLER
2454981.8408302166 1.0008962849 0.0006898780 KEPLER
2454981.8612645445 1.0012375856 0.0006901526 KEPLER
2454984.0273126783 1.0000526225 0.0006883457 KEPLER
2454984.0477470891 0.9997197643 0.0006881751 KEPLER
2454984.0681813997 1.0002391970 0.0006877718 KEPLER
2454984.0886159102 1.0022536424 0.0006887804 KEPLER
2454984.1090503200 1.0014361703 0.0006883311 KEPLER
2454984.1294846302 1.0004824652 0.0006880419 KEPLER
2454984.1499190400 0.9876433730 0.0006860391 KEPLER
2454984.1703535495 0.9668614532 0.0006832445 KEPLER
2454984.1907878593 0.9661221726 0.0006827867 KEPLER
2454984.2112222686 0.9897341513 0.0006870541 KEPLER
2454984.2316567777 1.0006089310 0.0006879541 KEPLER
2454984.2520911871 1.0005052022 0.0006881721 KEPLER
2454984.2725254958 1.0015012468 0.0006883846 KEPLER
2454984.2929599043 1.0008840685 0.0006884044 KEPLER
2454984.3133944129 1.0025825438 0.0006881494 KEPLER
2454986.4998748666 1.0029456001 0.0006890566 KEPLER
2454986.5203091567 1.0005677025 0.0006879393 KEPLER
2454986.5407435470 1.0019424122 0.0006880417 KEPLER
2454986.5611780370 1.0005208559 0.0006878556 KEPLER
2454986.5816123271 0.9988085274 0.0006873719 KEPLER
2454986.6020467165 0.9912409905 0.0006866100 KEPLER
2454986.6224811063 0.9661601963 0.0006830865 KEPLER
2454986.6429154957 0.9650300193 0.0006829151 KEPLER
2454986.6633498846 0.9846146035 0.0006856545 KEPLER
2454986.6837842739 1.0016321538 0.0006882132 KEPLER
2454986.7042185627 1.0007421503 0.0006876783 KEPLER
2454986.7246530512 0.9999689322 0.0006879109 KEPLER
2454986.7450874397 1.0018579043 0.0006881653 KEPLER
2454986.7655217280 0.9983363068 0.0006872673 KEPLER
2454986.7859562165 1.0014364641 0.0006879797 KEPLER
2454988.9519999581 1.0007637225 0.0006878461 KEPLER
2454988.9724344271 1.0002583544 0.0006880231 KEPLER
2454988.9928686963 1.0010507262 0.0006881100 KEPLER
2454989.0133030647 1.0001015338 0.0006880685 KEPLER
2454989.0337373335 1.0016385161 0.0006882072 KEPLER
2454989.0541718020 0.9948038420 0.0006871833 KEPLER
2454989.0746061699 0.9675998202 0.0006836872 KEPLER
2454989.0950405379 0.9649939857 0.0006833668 KEPLER
2454989.1154749058 0.9800149212 0.0006853566 KEPLER
2454989.1359092733 1.0010643214 0.0006884263 KEPLER
2454989.1563436408 0.9997206316 0.0006882518 KEPLER
2454989.1767779081 0.9992816613 0.0006878801 KEPLER
2454989.1972123752 1.0005571828 0.0006882763 KEPLER
2454989.2176467422 0.9994622326 0.0006882423 KEPLER
2454989.2380810087 1.0012972795 0.0006886951 KEPLER
2454991.4041226208 0.9998647627 0.0006894867 KEPLER
2454991.4245568672 1.0004806077 0.0006899719 KEPLER
2454991.4449912137 1.0002101112 0.0006896686 KEPLER
2454991.4654256599 1.0004299364 0.0006897240 KEPLER
2454991.4858599058 0.9998642827 0.0006899300 KEPLER
2454991.5062942514 0.9993753561 0.0006895832 KEPLER
2454991.5267286976 0.9709688043 0.0006859160 KEPLER
2454991.5471629426 0.9651469515 0.0006849111 KEPLER
2454991.5675972882 0.9747781311 0.0006867159 KEPLER
2454991.5880316328 0.9994084949 0.0006899598 KEPLER
2454991.6084659779 0.9997971861 0.0006898246 KEPLER
2454991.6289003226 0.9993570891 0.0006898931 KEPLER
2454991.6493346673 1.0002577351 0.0006899365 KEPLER
2454991.6697691111 1.0005599852 0.0006902692 KEPLER
2454991.6902033552 1.0003944531 0.0006901365 KEPLER
2454993.8562424136 0.9988280437 0.0006901048 KEPLER
