# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 8.1135732256 	 	 0.0011293591 	 	 0.0011266304
t0_p1              	 	 2455009.3386589615 	 	 0.0028538969 	 	 0.0033400720
p_p1               	 	 0.0383603881 	 	 0.0018968169 	 	 0.0020533325
b_p1               	 	 0.3278569143 	 	 0.2810444229 	 	 0.2198127836
q1_KEPLER          	 	 0.2026923602 	 	 0.3875768863 	 	 0.1571849461
q2_KEPLER          	 	 0.2890670425 	 	 0.3711604444 	 	 0.2084550708
a_p1               	 	 25.0937268761 	 	 2.3198904509 	 	 3.8436043710
mflux_KEPLER       	 	 -0.0001767269 	 	 0.0000725214 	 	 0.0000707199
sigma_w_KEPLER     	 	 3.6799597008 	 	 55.2996741225 	 	 3.3486267849
